time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q0,q1,q2,q3,omega_x,omega_y,omega_z,mass,altitude,ground_range,alpha,beta,mach,fin_cmd_1,fin_cmd_2,fin_cmd_3,fin_cmd_4,fin_act_1,fin_act_2,fin_act_3,fin_act_4,force_x,force_y,force_z,accel_x,accel_y,accel_z,lat,lon,alt_msl
3.080000,4393475.439636,4259864.934149,1796082.327527,-32.337624,-26.975514,273.264665,0.98818754,0.13630192,0.06970271,-0.00697834,-0.01182628,-0.02378468,-0.01849547,11.1531,61.0422,403.8216,0.00358283,0.00724390,0.803916,-0.00452061,0.00660933,0.00653098,-0.00459895,0.00000000,0.00581776,0.00290888,-0.00775702,980.9311,-49.1912,-40.6894,89.321163,-7.042756,-12.995239,16.46112086,44.11540376,1261.0422
3.090000,4393475.115737,4259864.663679,1796085.064367,-32.442265,-27.118585,274.104408,0.98820765,0.13619686,0.06961536,-0.00705385,-0.02808714,-0.01573490,-0.00947190,11.1476,61.4134,406.5566,0.00350148,0.00738210,0.806430,-0.00452061,0.00660933,0.00653098,-0.00459895,0.00000000,0.00581776,0.00290888,-0.00775702,962.3528,-50.7145,-40.2651,87.696300,-7.179502,-12.959774,16.46114558,44.11540406,1261.4134
3.100000,4393474.790773,4259864.391778,1796087.809597,-32.550177,-27.261498,274.940746,0.98823150,0.13605852,0.06953994,-0.00712630,-0.02555881,-0.01910277,-0.01876724,11.1421,61.7854,409.3001,0.00350079,0.00742767,0.808930,-0.00456977,0.00648566,0.00629996,-0.00475548,-0.00290888,0.00678739,0.00387851,-0.00775702,969.0543,-47.1711,-37.9843,88.338981,-6.861011,-12.757791,16.46117037,44.11540435,1261.7854
3.110000,4393474.464746,4259864.118446,1796090.563128,-32.654994,-27.405388,275.764506,0.98826371,0.13586987,0.06944013,-0.00723092,-0.05313783,-0.02863270,-0.02095267,11.1367,62.1580,412.0522,0.00352992,0.00748636,0.811422,-0.00456977,0.00648566,0.00629996,-0.00475548,-0.00290888,0.00678739,0.00387851,-0.00775702,962.7772,-48.1321,-38.6021,87.816231,-6.945675,-12.816217,16.46119523,44.11540464,1262.1580
3.120000,4393474.137675,4259863.843665,1796093.324908,-32.758763,-27.550875,276.588813,0.98830905,0.13561053,0.06929012,-0.00734002,-0.04830806,-0.03835346,-0.02096345,11.1312,62.5314,414.8127,0.00350367,0.00759996,0.813876,-0.00456977,0.00648566,0.00629996,-0.00475548,-0.00290888,0.00581776,0.00387851,-0.00678739,956.7242,-51.2683,-37.0394,87.312367,-7.224515,-12.679317,16.46122018,44.11540493,1262.5314
3.130000,4393473.809574,4259863.567424,1796096.094888,-32.861439,-27.697796,277.408118,0.98835423,0.13537383,0.06909613,-0.00745453,-0.04389632,-0.04611258,-0.02009798,11.1257,62.9053,417.5817,0.00337678,0.00771217,0.816332,-0.00456977,0.00648566,0.00629996,-0.00475548,-0.00290888,0.00581776,0.00387851,-0.00678739,938.0575,-52.6695,-36.2849,85.673432,-7.348129,-12.614925,16.46124520,44.11540521,1262.9053
3.140000,4393473.480447,4259863.289704,1796098.873014,-32.963846,-27.846447,278.216308,0.98841821,0.13501918,0.06886192,-0.00756974,-0.09503462,-0.05504039,-0.02224580,11.1203,63.2799,420.3589,0.00316525,0.00781572,0.818774,-0.00499676,0.00610423,0.00660786,-0.00449313,-0.00290888,0.00678739,0.00484814,-0.00581776,944.6661,-53.1124,-33.8332,86.304805,-7.383451,-12.398564,16.46127029,44.11540549,1263.2799
3.150000,4393473.150300,4259863.010483,1796101.659234,-33.065563,-27.998213,279.026781,0.98849781,0.13456176,0.06860200,-0.00768018,-0.08627426,-0.05670497,-0.01963912,11.1148,63.6552,423.1445,0.00288076,0.00792373,0.821184,-0.00499676,0.00610423,0.00660786,-0.00449313,-0.00290888,0.00581776,0.00387851,-0.00678739,938.3573,-55.4095,-32.4605,85.774399,-7.583706,-12.279686,16.46129546,44.11540577,1263.6552
3.160000,4393472.819140,4259862.729735,1796104.453494,-33.166124,-28.151718,279.822341,0.98857160,0.13414667,0.06833993,-0.00777903,-0.07828477,-0.05500632,-0.01645862,11.1103,64.0310,425.9384,0.00255048,0.00802121,0.823601,-0.00499676,0.00610423,0.00660786,-0.00449313,-0.00290888,0.00581776,0.00387851,-0.00678739,932.1675,-56.6970,-29.6698,85.246928,-7.693679,-12.032588,16.46132071,44.11540605,1264.0310
3.170000,4393472.486973,4259862.447437,1796107.255699,-33.267368,-28.308170,280.617758,0.98863906,0.13377053,0.06809144,-0.00786188,-0.07100225,-0.05026236,-0.01305414,11.1100,64.4074,428.7405,0.00222935,0.00808647,0.825976,-0.00499676,0.00610423,0.00660786,-0.00449313,-0.00290888,0.00581776,0.00387851,-0.00678739,913.2892,-57.6855,-26.8829,83.545203,-7.775592,-11.784443,16.46134603,44.11540632,1264.4074
3.180000,4393472.153795,4259862.163569,1796110.065792,-33.368678,-28.465997,281.401774,0.98871522,0.13331673,0.06786817,-0.00792244,-0.11263672,-0.04510647,-0.01178703,11.1100,64.7843,431.5507,0.00194895,0.00811617,0.828351,-0.00458367,0.00607580,0.00605865,-0.00460082,-0.00290888,0.00678739,0.00387851,-0.00581776,907.0971,-58.3472,-24.4068,82.983714,-7.826505,-11.564550,16.46137142,44.11540658,1264.7843
3.190000,4393471.819594,4259861.878108,1796112.883752,-33.471498,-28.626279,282.189261,0.98882027,0.13263386,0.06767045,-0.00796488,-0.16042798,-0.04011804,-0.01269932,11.1100,65.1616,434.3689,0.00173188,0.00811909,0.830694,-0.00458367,0.00607580,0.00605865,-0.00460082,-0.00290888,0.00678739,0.00484814,-0.00581776,913.8741,-57.8439,-21.5568,83.590016,-7.768202,-11.312105,16.46139688,44.11540685,1265.1616
3.200000,4393471.484370,4259861.591044,1796115.709521,-33.572893,-28.786511,282.961701,0.98895306,0.13172432,0.06750311,-0.00799284,-0.20430752,-0.03390536,-0.01370329,11.1100,65.5395,437.1952,0.00157305,0.00812293,0.833049,-0.00458367,0.00607580,0.00605865,-0.00460082,-0.00290888,0.00678739,0.00484814,-0.00581776,907.4295,-58.2957,-20.1582,83.006802,-7.791561,-11.191381,16.46142242,44.11540711,1265.5395
3.210000,4393471.148133,4259861.302378,1796118.543005,-33.674352,-28.946631,283.734175,0.98910287,0.13065586,0.06738141,-0.00801933,-0.22472320,-0.02312274,-0.01868580,11.1100,65.9178,440.0296,0.00147793,0.00813458,0.835359,-0.00458367,0.00607580,0.00605865,-0.00460082,-0.00290888,0.00678739,0.00484814,-0.00678739,888.7038,-57.8709,-20.2856,81.319058,-7.732973,-11.208666,16.46144803,44.11540736,1265.9178
3.220000,4393470.810893,4259861.012116,1796121.384149,-33.773301,-29.105846,284.493598,0.98926048,0.12948911,0.06731553,-0.00805560,-0.24353920,-0.01303826,-0.02303856,11.1100,66.2965,442.8718,0.00146936,0.00817666,0.837670,-0.00546055,0.00525391,0.00639179,-0.00432267,-0.00290888,0.00678739,0.00484814,-0.00678739,882.2678,-58.7228,-20.2594,80.738604,-7.787379,-11.212440,16.46147372,44.11540761,1266.2965
3.230000,4393470.472682,4259860.720260,1796124.232860,-33.868457,-29.265145,285.247789,0.98943840,0.12813127,0.06729696,-0.00807160,-0.30150311,-0.00467528,-0.01825720,11.1100,66.6757,445.7219,0.00156569,0.00826184,0.839942,-0.00546055,0.00525391,0.00639179,-0.00432267,-0.00193925,0.00678739,0.00484814,-0.00581776,876.0832,-61.9224,-21.2641,80.181634,-8.049453,-11.309778,16.46149947,44.11540786,1266.6757
3.240000,4393470.133532,4259860.426818,1796127.089087,-33.961253,-29.422758,285.996799,0.98964742,0.12650041,0.06731268,-0.00803998,-0.35465549,0.00114454,-0.01329820,11.1100,67.0552,448.5798,0.00175300,0.00833310,0.842198,-0.00546055,0.00525391,0.00639179,-0.00432267,-0.00193925,0.00678739,0.00484814,-0.00581776,869.8918,-62.9952,-23.1962,79.624597,-8.114925,-11.491786,16.46152529,44.11540810,1267.0552
3.250000,4393469.793468,4259860.131814,1796129.952779,-34.050855,-29.577692,286.740791,0.98987942,0.12465456,0.06735451,-0.00795914,-0.38594761,0.00744703,-0.00524525,11.1100,67.4352,451.4453,0.00200835,0.00835041,0.844438,-0.00546055,0.00525391,0.00639179,-0.00432267,-0.00193925,0.00678739,0.00484814,-0.00581776,863.8955,-63.5381,-25.8549,79.085500,-8.128633,-11.740076,16.46155119,44.11540834,1267.4352
3.260000,4393469.452509,4259859.835272,1796132.823884,-34.140773,-29.730042,287.479335,0.99011109,0.12278335,0.06739845,-0.00785656,-0.36955789,0.00234450,-0.00620932,11.1100,67.8156,454.3185,0.00231222,0.00829976,0.846662,-0.00562857,0.00541054,0.00588641,-0.00515271,-0.00387851,0.00678739,0.00387851,-0.00581776,857.4917,-62.3805,-28.0393,78.509721,-7.988790,-11.945663,16.46157715,44.11540857,1267.8156
3.270000,4393469.110659,4259859.537222,1796135.702349,-34.228927,-29.879581,288.212715,0.99033197,0.12098797,0.06741012,-0.00777056,-0.35481689,-0.00546847,-0.00818832,11.1100,68.1965,457.1993,0.00261966,0.00821508,0.848869,-0.00562857,0.00541054,0.00588641,-0.00515271,-0.00387851,0.00678739,0.00387851,-0.00581776,851.2851,-61.9404,-31.3950,77.951114,-7.914947,-12.256253,16.46160318,44.11540880,1268.1965
3.280000,4393468.767935,4259859.237688,1796138.588121,-34.315566,-30.027090,288.940848,0.99054412,0.11926027,0.06737914,-0.00770639,-0.34157737,-0.01498078,-0.01095154,11.1100,68.5778,460.0877,0.00284995,0.00814532,0.851060,-0.00562857,0.00541054,0.00588641,-0.00515271,-0.00387851,0.00678739,0.00387851,-0.00581776,845.0754,-61.6487,-34.0367,77.391453,-7.855722,-12.502253,16.46162928,44.11540903,1268.5778
3.290000,4393468.424352,4259858.936684,1796141.481148,-34.400963,-30.173524,289.663605,0.99074910,0.11759295,0.06730031,-0.00766732,-0.32970443,-0.02505204,-0.01418764,11.1100,68.9596,462.9835,0.00298393,0.00809929,0.853234,-0.00562857,0.00541054,0.00588641,-0.00515271,-0.00387851,0.00678739,0.00387851,-0.00581776,839.0671,-61.5965,-35.7427,76.849041,-7.819167,-12.663764,16.46165545,44.11540925,1268.9596
3.300000,4393468.079921,4259858.634215,1796144.381413,-34.485017,-30.320325,290.388483,0.99094087,0.11603512,0.06718321,-0.00764587,-0.29729462,-0.03016187,-0.01323204,11.1100,69.3419,465.8867,0.00301387,0.00808280,0.855393,-0.00548685,0.00513240,0.00571823,-0.00490102,-0.00290888,0.00581776,0.00387851,-0.00678739,832.8542,-62.8701,-37.4264,76.287521,-7.904012,-12.822758,16.46168168,44.11540946,1269.3419
3.310000,4393467.734657,4259858.330280,1796147.288861,-34.567726,-30.466668,291.100236,0.99111410,0.11462997,0.06704139,-0.00763356,-0.26795498,-0.03422520,-0.01262640,11.1100,69.7247,468.7973,0.00296154,0.00807358,0.857557,-0.00548685,0.00513240,0.00571823,-0.00490102,-0.00290888,0.00581776,0.00387851,-0.00678739,826.3716,-63.1619,-37.1988,75.701263,-7.903399,-12.809004,16.46170798,44.11540968,1269.7247
3.320000,4393467.388554,4259858.024883,1796150.203397,-34.652802,-30.613107,291.805939,0.99127752,0.11330479,0.06687459,-0.00766102,-0.26360599,-0.04125935,-0.02554085,11.1100,70.1080,471.7152,0.00286197,0.00805667,0.859684,-0.00548685,0.00513240,0.00571823,-0.00490102,-0.00387851,0.00678739,0.00484814,-0.00678739,820.1580,-60.2455,-35.4160,75.138816,-7.615483,-12.654900,16.46173435,44.11540988,1270.1080
3.330000,4393467.041605,4259857.718012,1796153.124961,-34.736777,-30.761499,292.505898,0.99143837,0.11199527,0.06668507,-0.00775411,-0.25979495,-0.04600143,-0.03699720,11.1100,70.4917,474.6404,0.00271127,0.00811062,0.861793,-0.00548685,0.00513240,0.00571823,-0.00490102,-0.00387851,0.00678739,0.00484814,-0.00678739,813.9467,-61.3049,-34.1449,74.576277,-7.685638,-12.546772,16.46176078,44.11541009,1270.4917
3.340000,4393466.693831,4259857.409644,1796156.053497,-34.817756,-30.912461,293.200249,0.99160189,0.11064355,0.06649463,-0.00788471,-0.27908731,-0.04353403,-0.04138847,11.1100,70.8759,477.5728,0.00250627,0.00828228,0.863886,-0.00527944,0.00466307,0.00579234,-0.00415017,-0.00290888,0.00678739,0.00484814,-0.00678739,807.7379,-64.6595,-33.3140,74.014018,-7.961512,-12.478384,16.46178728,44.11541028,1270.8759
3.350000,4393466.345257,4259857.099752,1796158.988947,-34.896858,-31.066576,293.890862,0.99177229,0.10919917,0.06632424,-0.00802208,-0.29676400,-0.03891997,-0.04298502,11.1100,71.2605,480.5124,0.00229448,0.00852174,0.865963,-0.00527944,0.00466307,0.00579234,-0.00415017,-0.00290888,0.00678739,0.00484814,-0.00678739,801.5326,-67.6370,-31.2591,73.452467,-8.201638,-12.300099,16.46181384,44.11541048,1271.2605
3.360000,4393465.995902,4259856.788304,1796161.931294,-34.973747,-31.223454,294.577563,0.99194788,0.10767073,0.06618134,-0.00815178,-0.31297440,-0.03282153,-0.04178760,11.1100,71.6454,483.4590,0.00212667,0.00878092,0.868030,-0.00527944,0.00466307,0.00579234,-0.00415017,-0.00290888,0.00678739,0.00484814,-0.00678739,808.0448,-70.8298,-29.6241,74.036103,-8.459515,-12.159806,16.46184047,44.11541067,1271.6454
3.370000,4393465.645797,4259856.475278,1796164.880481,-35.046595,-31.381686,295.256968,0.99212033,0.10612550,0.06607978,-0.00825173,-0.30461132,-0.02141052,-0.03355922,11.1100,72.0308,486.4127,0.00201940,0.00903133,0.870085,-0.00527944,0.00466307,0.00579234,-0.00415017,-0.00290888,0.00678739,0.00387851,-0.00678739,802.0233,-75.0179,-29.6862,73.492325,-8.806665,-12.172140,16.46186716,44.11541085,1272.0308
3.380000,4393465.294975,4259856.160651,1796167.836452,-35.117638,-31.543896,295.938309,0.99228470,0.10462390,0.06600232,-0.00828345,-0.29718629,-0.02009472,-0.01495141,11.1100,72.4165,489.3734,0.00200021,0.00922135,0.872119,-0.00566038,0.00459018,0.00588489,-0.00436568,-0.00290888,0.00581776,0.00387851,-0.00581776,783.0871,-79.6180,-27.3739,71.786420,-9.191797,-11.970419,16.46189391,44.11541103,1272.4165
3.390000,4393464.943447,4259855.844404,1796170.799228,-35.187923,-31.705179,296.613980,0.99244362,0.10316277,0.06591983,-0.00822704,-0.29061102,-0.01944743,0.00233614,11.1100,72.8026,492.3410,0.00204979,0.00926309,0.874159,-0.00566038,0.00459018,0.00588489,-0.00436568,-0.00290888,0.00581776,0.00387851,-0.00581776,789.5474,-80.3536,-28.0812,72.366151,-9.229986,-12.040247,16.46192073,44.11541120,1272.8026
3.400000,4393464.591214,4259855.526554,1796173.768714,-35.258919,-31.864531,297.284234,0.99259779,0.10173734,0.06583031,-0.00809403,-0.28480355,-0.01947406,0.01638950,11.1100,73.1890,495.3157,0.00210576,0.00912420,0.876182,-0.00566038,0.00459018,0.00588489,-0.00436568,-0.00290888,0.00581776,0.00387851,-0.00581776,770.5578,-79.1211,-28.8714,70.654884,-9.091798,-12.117336,16.46194761,44.11541136,1273.1890
3.410000,4393464.238261,4259855.207129,1796176.744895,-35.332116,-32.020011,297.950913,0.99274071,0.10040269,0.06574551,-0.00791894,-0.25562289,-0.01531038,0.02109894,11.1100,73.5758,498.2972,0.00216080,0.00883364,0.878189,-0.00566038,0.00459018,0.00588489,-0.00436568,-0.00290888,0.00581776,0.00387851,-0.00678739,777.0317,-75.1071,-30.7822,71.235569,-8.705035,-12.294836,16.46197455,44.11541152,1273.5758
3.420000,4393463.884558,4259854.886170,1796179.727714,-35.408690,-32.171294,298.611997,0.99286677,0.09920474,0.06567890,-0.00776333,-0.22933936,-0.01219640,0.01161699,11.1100,73.9629,501.2856,0.00222805,0.00846287,0.880186,-0.00478985,0.00394384,0.00503060,-0.00370309,-0.00387851,0.00678739,0.00387851,-0.00678739,770.7681,-69.1159,-31.6836,70.670161,-8.142905,-12.380827,16.46200156,44.11541168,1273.9629
3.430000,4393463.530086,4259854.563705,1796182.717116,-35.485832,-32.321217,299.267487,0.99299709,0.09794232,0.06561713,-0.00764696,-0.27910606,-0.01522726,0.00380892,11.1100,74.3504,504.2808,0.00232496,0.00813510,0.882166,-0.00478985,0.00394384,0.00503060,-0.00370309,-0.00290888,0.00678739,0.00484814,-0.00581776,764.5135,-67.0700,-31.8021,70.105740,-7.934579,-12.396536,16.46202862,44.11541182,1274.3504
3.440000,4393463.174841,4259854.239753,1796185.713045,-35.563142,-32.469075,299.917476,0.99314947,0.09644121,0.06554428,-0.00756143,-0.32425064,-0.01903599,-0.00619808,11.1100,74.7382,507.2828,0.00242134,0.00789902,0.884130,-0.00478985,0.00394384,0.00503060,-0.00370309,-0.00290888,0.00678739,0.00484814,-0.00581776,758.2691,-64.8678,-33.1167,69.542082,-7.707534,-12.520768,16.46205575,44.11541197,1274.7382
3.450000,4393462.818825,4259853.914328,1796188.715447,-35.639948,-32.615843,300.561972,0.99332088,0.09472259,0.06545814,-0.00751625,-0.36521735,-0.02313901,-0.01713956,11.1100,75.1264,510.2915,0.00248258,0.00775668,0.886078,-0.00478985,0.00394384,0.00503060,-0.00370309,-0.00290888,0.00678739,0.00484814,-0.00581776,751.8225,-63.7174,-34.0541,68.960035,-7.570900,-12.611812,16.46208294,44.11541210,1275.1264
3.460000,4393462.462047,4259853.587429,1796191.724266,-35.715423,-32.763978,301.200832,0.99349150,0.09299684,0.06534326,-0.00751559,-0.32714015,-0.03199611,-0.02286030,11.1100,75.5148,513.3068,0.00250448,0.00772026,0.888010,-0.00486934,0.00367207,0.00476624,-0.00377517,-0.00387851,0.00581776,0.00387851,-0.00581776,745.8153,-64.9214,-33.3961,68.417056,-7.645979,-12.559235,16.46211018,44.11541224,1275.5148
3.470000,4393462.104520,4259853.259045,1796194.739445,-35.789790,-32.913082,301.834052,0.99364511,0.09144819,0.06518830,-0.00755714,-0.29291671,-0.03949913,-0.02774401,11.1100,75.9036,516.3287,0.00246356,0.00776219,0.889925,-0.00486934,0.00367207,0.00476624,-0.00377517,-0.00387851,0.00581776,0.00387851,-0.00581776,739.6072,-65.8111,-33.2219,67.855290,-7.696130,-12.549553,16.46213749,44.11541237,1275.9036
3.480000,4393461.746247,4259852.929159,1796197.760926,-35.864517,-33.064448,302.461303,0.99379018,0.08999362,0.06499082,-0.00764262,-0.28766613,-0.04980834,-0.03618574,11.1100,76.2927,519.3572,0.00233943,0.00785458,0.891824,-0.00486934,0.00367207,0.00476624,-0.00377517,-0.00387851,0.00581776,0.00484814,-0.00581776,733.4128,-66.1027,-30.8946,67.294012,-7.694206,-12.345750,16.46216486,44.11541249,1276.2927
3.490000,4393461.387233,4259852.597745,1796200.788651,-35.938071,-33.219082,303.082651,0.99393343,0.08856060,0.06475325,-0.00776974,-0.28306809,-0.05668204,-0.04217737,11.1100,76.6820,522.3921,0.00213244,0.00801264,0.893707,-0.00486934,0.00367207,0.00476624,-0.00377517,-0.00387851,0.00581776,0.00484814,-0.00581776,727.0171,-68.3704,-28.7876,66.713896,-7.870515,-12.161729,16.46219228,44.11541261,1276.6820
3.500000,4393461.027501,4259852.264769,1796203.822523,-36.007993,-33.376479,303.688871,0.99406759,0.08721350,0.06450428,-0.00791337,-0.25315816,-0.05443932,-0.04016222,11.1100,77.0716,525.4335,0.00184700,0.00823563,0.895574,-0.00417858,0.00393304,0.00420636,-0.00390527,-0.00387851,0.00581776,0.00387851,-0.00581776,720.8526,-72.5784,-26.8932,66.154395,-8.223092,-11.996495,16.46221977,44.11541272,1277.0716
3.510000,4393460.667073,4259851.930198,1796206.862446,-36.077579,-33.538299,304.294780,0.99418652,0.08600835,0.06427254,-0.00804812,-0.22632240,-0.04879711,-0.03572944,11.1100,77.4614,528.4812,0.00154439,0.00846633,0.897396,-0.00417858,0.00393304,0.00420636,-0.00390527,-0.00387851,0.00581776,0.00387851,-0.00581776,702.2927,-75.6285,-23.4766,64.479512,-8.474203,-11.693650,16.46224731,44.11541282,1277.4614
3.520000,4393460.305945,4259851.593992,1796209.908399,-36.147925,-33.703607,304.896480,0.99429751,0.08486403,0.06406081,-0.00817100,-0.22857783,-0.04576586,-0.03465586,11.1100,77.8513,531.5352,0.00128957,0.00865632,0.899219,-0.00417858,0.00393304,0.00420636,-0.00390527,-0.00387851,0.00581776,0.00484814,-0.00581776,696.2005,-76.9967,-19.3405,63.927194,-8.575099,-11.325725,16.46227491,44.11541292,1277.8513
3.530000,4393459.944118,4259851.256118,1796212.960351,-36.217212,-33.871465,305.492843,0.99440683,0.08370902,0.06386904,-0.00828219,-0.23089299,-0.04055783,-0.03210270,11.1100,78.2414,534.5954,0.00108909,0.00881506,0.901032,-0.00417858,0.00393304,0.00420636,-0.00390527,-0.00387851,0.00581776,0.00484814,-0.00581776,701.8064,-79.3077,-17.0748,64.428166,-8.760660,-11.126098,16.46230256,44.11541302,1278.2414
3.540000,4393459.581619,4259850.916568,1796216.018234,-36.282582,-34.038771,306.082531,0.99450586,0.08261278,0.06374396,-0.00836253,-0.21109566,-0.01903463,-0.02421621,11.1100,78.6316,537.6618,0.00093674,0.00894878,0.902830,-0.00475784,0.00311613,0.00491820,-0.00295577,-0.00290888,0.00581776,0.00387851,-0.00678739,693.9362,-82.6044,-19.0539,63.717417,-9.036091,-11.308116,16.46233027,44.11541311,1278.6316
3.550000,4393459.218462,4259850.575327,1796219.081976,-36.348579,-34.209590,306.664611,0.99460446,0.08147459,0.06366598,-0.00839664,-0.23349955,-0.02149384,-0.01378595,11.1100,79.0219,540.7344,0.00091681,0.00901702,0.904607,-0.00475784,0.00311613,0.00491820,-0.00295577,-0.00387851,0.00581776,0.00484814,-0.00484814,686.1079,-83.8543,-13.7553,63.011271,-9.126521,-10.835055,16.46235804,44.11541319,1279.0219
3.560000,4393458.854651,4259850.232378,1796222.151503,-36.413576,-34.379940,307.239771,0.99469582,0.08044238,0.06355370,-0.00837762,-0.18102718,-0.02839558,-0.00141520,11.1100,79.4123,543.8130,0.00101102,0.00900214,0.906363,-0.00475784,0.00311613,0.00491820,-0.00295577,-0.00387851,0.00387851,0.00484814,-0.00581776,678.3224,-85.3401,-13.7771,62.308223,-9.240302,-10.840581,16.46238586,44.11541326,1279.4123
3.570000,4393458.490192,4259849.887739,1796225.226711,-36.478492,-34.547702,307.800489,0.99476892,0.07966089,0.06340083,-0.00832314,-0.13382182,-0.03503035,0.00773338,11.1100,79.8027,546.8977,0.00104529,0.00886183,0.908100,-0.00475784,0.00311613,0.00491820,-0.00295577,-0.00387851,0.00387851,0.00484814,-0.00581776,670.5804,-84.0112,-14.3841,61.608267,-9.105650,-10.898042,16.46241373,44.11541332,1279.8027
3.580000,4393458.125075,4259849.541430,1796228.307489,-36.545186,-34.713560,308.352235,0.99482591,0.07910421,0.06321285,-0.00824997,-0.09133154,-0.04048089,0.01267396,11.1100,80.1932,549.9882,0.00100553,0.00861979,0.909794,-0.00410457,0.00259191,0.00434925,-0.00234722,-0.00387851,0.00387851,0.00484814,-0.00581776,662.7611,-81.4281,-14.0814,60.900665,-8.862497,-10.873001,16.46244166,44.11541338,1280.1932
3.590000,4393457.759287,4259849.193474,1796231.393733,-36.612868,-34.877389,308.895374,0.99488457,0.07853336,0.06301425,-0.00814949,-0.13864023,-0.03847805,0.01847515,11.1100,80.5837,553.0846,0.00090226,0.00831666,0.911462,-0.00410457,0.00259191,0.00434925,-0.00234722,-0.00290888,0.00484814,0.00484814,-0.00484814,642.5187,-79.3976,-14.2822,59.074617,-8.668843,-10.893331,16.46246964,44.11541343,1280.5837
3.600000,4393457.392806,4259848.843889,1796234.485374,-36.683719,-35.039280,309.431627,0.99495965,0.07773950,0.06282972,-0.00801809,-0.18150389,-0.03513162,0.01895379,11.1100,80.9742,556.1866,0.00078156,0.00796695,0.913105,-0.00410457,0.00259191,0.00434925,-0.00234722,-0.00290888,0.00484814,0.00484814,-0.00484814,635.0646,-75.4190,-12.8634,58.399840,-8.295555,-10.768517,16.46249767,44.11541348,1280.9742
3.610000,4393457.025599,4259848.492699,1796237.582305,-36.757973,-35.198232,309.951477,0.99504358,0.07681460,0.06265257,-0.00790279,-0.19125483,-0.03668626,0.00877259,11.1100,81.3646,559.2943,0.00069447,0.00759822,0.914729,-0.00410457,0.00259191,0.00434925,-0.00234722,-0.00387851,0.00484814,0.00484814,-0.00484814,627.6569,-69.8566,-10.4879,57.729410,-7.777133,-10.557938,16.46252576,44.11541352,1281.3646
3.620000,4393456.657641,4259848.139929,1796240.684381,-36.833813,-35.355642,310.462686,0.99513000,0.07583925,0.06247531,-0.00784429,-0.20025066,-0.03713216,-0.00460463,11.1100,81.7550,562.4075,0.00062387,0.00729476,0.916306,-0.00385000,0.00184859,0.00406372,-0.00163487,-0.00387851,0.00484814,0.00484814,-0.00484814,607.4859,-66.5001,-9.6884,55.910247,-7.456213,-10.489328,16.46255389,44.11541355,1281.7550
3.630000,4393456.288921,4259847.785587,1796243.791536,-36.909982,-35.512553,310.965482,0.99521807,0.07481635,0.06230425,-0.00785349,-0.20856956,-0.03647090,-0.01920851,11.1100,82.1452,565.5261,0.00054570,0.00711839,0.917859,-0.00385000,0.00184859,0.00406372,-0.00163487,-0.00387851,0.00484814,0.00484814,-0.00484814,600.3300,-64.7481,-8.7668,55.262773,-7.278690,-10.409821,16.46258207,44.11541358,1282.1452
3.640000,4393455.919449,4259847.429671,1796246.903630,-36.984133,-35.670735,311.452149,0.99530251,0.07382583,0.06212798,-0.00792250,-0.18627383,-0.04075104,-0.02724906,11.1100,82.5353,568.6501,0.00047151,0.00708614,0.919387,-0.00385000,0.00184859,0.00406372,-0.00163487,-0.00387851,0.00387851,0.00484814,-0.00484814,580.5355,-66.2128,-6.4848,53.477705,-7.391261,-10.207741,16.46261030,44.11541360,1282.5353
3.650000,4393455.549242,4259847.072167,1796250.020558,-37.056810,-35.830220,311.930543,0.99537904,0.07293776,0.06193607,-0.00803577,-0.16635378,-0.04341934,-0.03369686,11.1100,82.9253,571.7792,0.00038482,0.00716204,0.920868,-0.00385000,0.00184859,0.00406372,-0.00163487,-0.00387851,0.00387851,0.00484814,-0.00484814,573.4111,-67.6122,-5.4581,52.832812,-7.499885,-10.118349,16.46263858,44.11541362,1282.9253
3.660000,4393455.178323,4259846.713064,1796253.142181,-37.126581,-35.990527,312.391081,0.99544825,0.07214167,0.06173665,-0.00818196,-0.14855731,-0.04420060,-0.03778476,11.1100,83.3150,574.9134,0.00026520,0.00730581,0.922326,-0.00417885,0.00169931,0.00425447,-0.00162369,-0.00387851,0.00387851,0.00484814,-0.00484814,553.6506,-69.8829,-3.9705,51.050464,-7.688676,-9.987200,16.46266690,44.11541362,1283.3150
3.670000,4393454.806721,4259846.352352,1796256.268322,-37.193246,-36.151995,312.834208,0.99551059,0.07142847,0.06153834,-0.00834684,-0.13265904,-0.04309943,-0.03911321,11.1100,83.7046,578.0526,0.00013159,0.00749552,0.923732,-0.00417885,0.00169931,0.00425447,-0.00162369,-0.00387851,0.00387851,0.00484814,-0.00484814,534.1026,-72.7374,-2.2580,49.287290,-7.931606,-9.835548,16.46269527,44.11541363,1283.7046
3.680000,4393454.434477,4259845.990022,1796259.398809,-37.254986,-36.314139,313.260240,0.99556002,0.07086995,0.06136269,-0.00850393,-0.08737015,-0.03428513,-0.03171315,11.1100,84.0939,581.1965,0.00000346,0.00770407,0.925087,-0.00417885,0.00169931,0.00425447,-0.00162369,-0.00387851,0.00387851,0.00387851,-0.00484814,514.7645,-77.2614,-2.0118,47.543444,-8.327806,-9.815374,16.46272368,44.11541363,1284.0939
