t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
15.275200,11060512502,-0.058465,0.271785,-9.775938,0.000047,0.001361,0.000953,0.798455,0.645120,2.628662,778.93,15.00,highres
15.281627,11060519998,-0.052257,0.273517,-9.775727,0.000463,-0.001575,-0.000381,0.798455,0.645120,2.628662,778.93,15.00,highres
15.295657,11060530660,-0.052792,0.271206,-9.771748,-0.000748,0.001167,0.001593,0.798455,0.645120,2.628662,778.93,15.00,highres
15.295657,11060536947,-0.057254,0.274071,-9.769241,0.000385,-0.000735,0.000026,0.798455,0.645120,2.628662,778.93,15.00,highres
15.295657,11060543514,-0.054384,0.270053,-9.772555,0.000888,-0.000827,-0.000430,0.798455,0.645120,2.628662,778.93,15.00,highres
15.295657,11060554285,-0.056295,0.282130,-9.784686,-0.000252,0.000749,-0.000274,0.798455,0.645120,2.628662,778.94,15.00,highres
15.338228,11060568287,-0.055868,0.270073,-9.775895,-0.001500,0.002546,0.001297,0.798455,0.645120,2.628662,778.94,15.00,highres
15.341352,11060573167,-0.052792,0.267754,-9.779226,-0.000279,0.001599,0.000849,0.798455,0.645120,2.628662,778.94,15.00,highres
15.355503,11060593016,-0.057081,0.279846,-9.779228,-0.001576,0.003976,0.002111,0.798455,0.645120,2.628662,778.94,15.00,highres
15.362505,11060603200,-0.051595,0.269390,-9.766301,0.000949,-0.000077,-0.000410,0.798455,0.645120,2.628662,778.94,15.00,highres
15.375292,11060613315,-0.056404,0.284385,-9.780666,-0.000286,0.000848,0.000675,0.798455,0.645120,2.628662,778.94,15.00,highres
15.379863,11060620566,-0.051589,0.282954,-9.773882,0.001686,-0.001730,0.000075,0.798455,0.645120,2.628662,778.94,15.00,highres
15.394798,11060626000,-0.045610,0.269391,-9.771091,-0.000309,0.000148,0.001225,0.798455,0.645120,2.628662,778.94,15.00,highres
15.403104,11060638434,-0.064763,0.281638,-9.776370,0.001200,-0.000923,-0.000590,0.799930,0.650979,2.638803,778.94,15.00,highres
15.417698,11060652163,-0.048893,0.278660,-9.771613,-0.002192,0.002586,0.001124,0.809412,0.645541,2.645866,778.93,15.00,highres
15.423742,11060658200,-0.053073,0.287556,-9.772923,0.000623,-0.000448,-0.001160,0.809412,0.645541,2.645866,778.93,15.00,highres
15.436713,11060671171,-0.054582,0.276573,-9.760317,-0.001836,0.002091,0.001914,0.809412,0.645541,2.645866,778.93,15.00,highres
15.439898,11060680840,-0.059187,0.290906,-9.778289,0.001380,0.000555,-0.000995,0.809412,0.645541,2.645866,778.93,15.00,highres
15.458234,11060691198,-0.047898,0.265959,-9.775254,-0.001878,0.002275,0.001908,0.809412,0.645541,2.645866,778.93,15.00,highres
15.468402,11060703562,-0.057741,0.269712,-9.771929,0.000984,-0.001284,-0.000090,0.809412,0.645541,2.645866,778.93,15.00,highres
15.474794,11060708978,-0.059499,0.267326,-9.772206,-0.001410,0.002261,0.001724,0.809412,0.645541,2.645866,778.93,15.00,highres
15.478716,11060718351,-0.063116,0.284753,-9.786902,0.001355,-0.000814,-0.000536,0.809412,0.645541,2.645866,778.92,15.00,highres
15.494819,11060729349,-0.057580,0.277770,-9.777077,-0.001063,0.002546,0.000992,0.809412,0.645541,2.645866,778.92,15.00,highres
15.508705,11060739804,-0.062072,0.278067,-9.775060,0.001418,-0.000145,-0.000745,0.809412,0.645541,2.645866,778.92,15.00,highres
15.515059,11060749568,-0.067157,0.270588,-9.791441,-0.001980,0.001324,0.001602,0.809412,0.645541,2.645866,778.92,15.00,highres
15.527659,11060759045,-0.061171,0.284686,-9.786608,0.001629,-0.001605,-0.000287,0.809412,0.645541,2.645866,778.92,15.00,highres
15.538239,11060773695,-0.063566,0.276573,-9.785577,-0.000483,-0.000524,0.001495,0.809412,0.645541,2.645866,778.92,15.00,highres
15.540008,11060779004,-0.059650,0.274080,-9.783836,-0.000123,-0.000896,0.000356,0.798542,0.656078,2.637036,778.92,15.00,highres
15.554717,11060789468,-0.059023,0.279249,-9.783484,-0.001222,0.002092,0.002370,0.797063,0.646520,2.638530,778.92,15.00,highres
15.561849,11060798731,-0.056444,0.276123,-9.767142,0.000769,0.000103,-0.000841,0.797063,0.646520,2.638530,778.93,15.00,highres
15.574809,11060809079,-0.064901,0.267526,-9.780138,-0.001695,0.001630,0.001613,0.797063,0.646520,2.638530,778.93,15.00,highres
15.579916,11060813980,-0.061171,0.266997,-9.776546,-0.001246,0.001850,0.001956,0.797063,0.646520,2.638530,778.93,15.00,highres
15.595886,11060821613,-0.062097,0.266289,-9.773974,0.000769,0.000565,-0.000074,0.797063,0.646520,2.638530,778.93,15.00,highres
15.606004,11060839595,-0.065273,0.272924,-9.778726,0.000929,-0.000493,-0.000376,0.797063,0.646520,2.638530,778.93,15.00,highres
15.618326,11060851488,-0.061677,0.284422,-9.778274,-0.001063,0.001827,0.001100,0.797063,0.646520,2.638530,778.93,15.00,highres
15.625409,11060861410,-0.053989,0.276059,-9.776067,0.000926,-0.002795,-0.001312,0.797063,0.646520,2.638530,778.93,15.00,highres
15.637645,11060871904,-0.058628,0.271806,-9.772951,-0.001642,0.003566,0.001875,0.797063,0.646520,2.638530,778.93,15.00,highres
15.639472,11060879662,-0.062368,0.277132,-9.778585,0.001283,0.000249,-0.000181,0.797063,0.646520,2.638530,778.93,15.00,highres
15.657290,11060889359,-0.055186,0.275826,-9.782015,-0.001960,0.002852,0.001870,0.797063,0.646520,2.638530,778.93,15.00,highres
15.668222,11060897020,-0.063562,0.283160,-9.775284,0.000029,0.001149,0.000992,0.797063,0.646520,2.638530,778.93,15.00,highres
15.675296,11060911364,-0.052011,0.273763,-9.783875,-0.001778,0.002342,0.001706,0.797063,0.646520,2.638530,778.93,15.00,highres
15.679196,11060921998,-0.052252,0.277472,-9.784914,0.002338,-0.000161,-0.000650,0.803927,0.652979,2.634243,778.93,15.00,highres
