t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
53.737583,67114932,782.0707,0.0000,44.30
54.740782,67115931,782.0706,0.0000,44.30
55.740080,67116930,782.0662,0.0000,44.30
56.737972,67117931,782.0647,0.0000,44.00
57.738949,67118931,782.0603,0.0000,44.00
58.738343,67119930,782.0676,0.0000,44.30
59.739118,67120931,782.0829,0.0000,44.30
60.729840,67121930,782.0706,0.0000,46.30
61.738459,67122932,782.0718,0.0000,46.30
62.731868,67123930,782.0872,0.0000,45.60
63.737929,67124931,782.0737,0.0000,45.60
64.738505,67125930,782.0625,0.0000,45.90
65.737843,67126930,782.0618,0.0000,45.90
66.739573,67127931,782.0786,0.0000,44.30
67.738019,67128932,782.0732,0.0000,44.30
68.740263,67129931,782.0662,0.0000,45.00
69.741276,67130934,782.0540,0.0000,45.00
70.737048,67131930,782.0530,0.0000,43.30
71.731796,67132932,782.0690,0.0000,43.30
72.739130,67133931,782.0657,0.0000,44.30
73.738043,67134930,782.0729,0.0000,44.30
74.730520,67135931,782.0698,0.0000,44.00
75.737802,67136929,782.0823,0.0000,44.00
76.741031,67137930,782.0659,0.0000,45.30
77.740045,67138931,782.0668,0.0000,45.30
78.739185,67139930,782.0654,0.0000,44.60
79.740152,67140931,782.0662,0.0000,44.60
80.730834,67141931,782.0727,0.0000,44.00
81.737635,67142929,782.0727,0.0000,44.00
82.739722,67143930,782.0740,0.0000,46.60
83.729092,67144932,782.0811,0.0000,46.60
84.736349,67145931,782.0837,0.0000,48.60
85.728639,67146932,782.0632,0.0000,48.60
86.737953,67147929,782.0605,0.0000,53.20
87.738841,67148931,782.0586,0.0000,53.20
88.739294,67149931,782.0649,0.0000,46.60
89.731079,67150929,782.0667,0.0000,46.60
90.737889,67151930,782.0690,0.0000,45.30
91.738830,67152930,782.0620,0.0000,45.30
92.737311,67153931,782.0627,0.0000,45.00
93.737164,67154931,782.0686,0.0000,45.00
94.733028,67155931,782.0679,0.0000,45.00
95.738408,67156931,782.0593,0.0000,45.00
96.738254,67157932,782.0668,0.0000,45.00
97.738813,67158930,782.0615,0.0000,45.00
98.740046,67159931,782.0735,0.0000,44.60
99.738036,67160931,782.0776,0.0000,44.60
100.739272,67161931,782.0820,0.0000,44.30
101.739206,67162931,782.0715,0.0000,44.30
102.739472,67163929,782.0547,0.0000,44.00
103.738128,67164931,782.0920,0.0000,44.00
104.741219,67165931,782.0891,0.0000,44.60
105.739023,67166931,782.0852,0.0000,44.60
106.738655,67167933,782.0774,0.0000,44.60
107.739666,67168929,782.0790,0.0000,44.60
108.731526,67169932,782.0891,0.0000,44.60
109.741511,67170932,782.0840,0.0000,44.60
110.740247,67171929,782.0972,0.0000,44.00
111.738426,67172933,782.0640,0.0000,44.00
112.740111,67173931,782.1011,0.0000,45.00
113.700514,67174932,782.0703,0.0000,45.00
114.711622,67175929,782.0745,0.0000,44.00
115.718357,67176930,782.0790,0.0000,44.00
116.720823,67177931,782.0891,0.0000,43.60
117.731161,67178931,782.0872,0.0000,43.60
118.730962,67179930,782.0823,0.0000,43.30
119.731484,67180937,782.0896,0.0000,43.30
120.737330,67181931,782.0916,0.0000,43.30
121.734520,67182930,782.0891,0.0000,43.30
122.739731,67183930,782.0876,0.0000,43.00
123.739819,67184930,782.0847,0.0000,43.00
124.741640,67185929,782.0762,0.0000,44.00
125.738883,67186931,782.0883,0.0000,44.00
126.733178,67187931,782.0889,0.0000,44.00
127.739200,67188931,782.0781,0.0000,44.00
128.730384,67189931,782.0854,0.0000,44.00
129.740963,67190931,782.0813,0.0000,44.00
130.739345,67191931,782.0671,0.0000,43.30
131.741105,67192930,782.0754,0.0000,43.30
