t_wall_s,cpu_load_permille,voltage_mV,current_cA,battery_pct,drop_rate,errors_comm
81.227864,1100,65535,-1,-1,0,0
81.725520,1200,65535,-1,-1,0,0
82.226676,1140,65535,-1,-1,0,0
82.722933,1120,65535,-1,-1,0,0
83.225727,1140,65535,-1,-1,0,0
83.731900,1220,65535,-1,-1,0,0
84.226686,1200,65535,-1,-1,0,0
84.726050,1160,65535,-1,-1,0,0
85.226007,1160,65535,-1,-1,0,0
85.726049,1180,65535,-1,-1,0,0
86.226763,1140,65535,-1,-1,0,0
86.723792,1160,65535,-1,-1,0,0
87.222222,1220,65535,-1,-1,0,0
87.726861,1080,65535,-1,-1,0,0
88.223308,1120,65535,-1,-1,0,0
88.724954,1160,65535,-1,-1,0,0
89.226674,1120,65535,-1,-1,0,0
89.721607,1120,65535,-1,-1,0,0
90.221069,1300,65535,-1,-1,0,0
90.721818,1140,65535,-1,-1,0,0
91.225973,1140,65535,-1,-1,0,0
91.722199,1220,65535,-1,-1,0,0
92.227042,1120,65535,-1,-1,0,0
92.723667,1180,65535,-1,-1,0,0
93.223101,1180,65535,-1,-1,0,0
93.727399,1140,65535,-1,-1,0,0
94.226371,1140,65535,-1,-1,0,0
94.726390,1180,65535,-1,-1,0,0
95.221936,1120,65535,-1,-1,0,0
95.722067,1180,65535,-1,-1,0,0
96.225365,1120,65535,-1,-1,0,0
96.725309,1160,65535,-1,-1,0,0
97.225935,1100,65535,-1,-1,0,0
97.726416,1200,65535,-1,-1,0,0
98.227932,1160,65535,-1,-1,0,0
98.727009,1120,65535,-1,-1,0,0
99.228233,1180,65535,-1,-1,0,0
99.726795,1140,65535,-1,-1,0,0
100.228436,1040,65535,-1,-1,0,0
100.726796,1140,65535,-1,-1,0,0
101.221506,1180,65535,-1,-1,0,0
101.720648,1120,65535,-1,-1,0,0
102.221992,1160,65535,-1,-1,0,0
102.722734,1140,65535,-1,-1,0,0
103.226166,1040,65535,-1,-1,0,0
103.722562,1140,65535,-1,-1,0,0
104.227703,1080,65535,-1,-1,0,0
104.725309,1140,65535,-1,-1,0,0
105.222676,1180,65535,-1,-1,0,0
105.722468,1120,65535,-1,-1,0,0
106.225202,1100,65535,-1,-1,0,0
106.725528,1160,65535,-1,-1,0,0
107.226182,1140,65535,-1,-1,0,0
107.724728,1140,65535,-1,-1,0,0
108.225873,1160,65535,-1,-1,0,0
108.723613,1140,65535,-1,-1,0,0
109.225934,1060,65535,-1,-1,0,0
109.724947,1160,65535,-1,-1,0,0
110.226414,1120,65535,-1,-1,0,0
110.722102,1180,65535,-1,-1,0,0
111.227241,1140,65535,-1,-1,0,0
111.721773,1200,65535,-1,-1,0,0
112.224182,1120,65535,-1,-1,0,0
112.724886,1180,65535,-1,-1,0,0
113.227494,1000,65535,-1,-1,0,0
113.725534,1140,65535,-1,-1,0,0
114.220855,1100,65535,-1,-1,0,0
114.725774,1080,65535,-1,-1,0,0
115.226717,1140,65535,-1,-1,0,0
115.725606,1120,65535,-1,-1,0,0
116.221905,1160,65535,-1,-1,0,0
116.726004,1120,65535,-1,-1,0,0
117.226617,1140,65535,-1,-1,0,0
117.728731,1120,65535,-1,-1,0,0
118.221765,1100,65535,-1,-1,0,0
118.726191,1100,65535,-1,-1,0,0
119.228496,1160,65535,-1,-1,0,0
119.726886,1200,65535,-1,-1,0,0
120.227029,1080,65535,-1,-1,0,0
120.725441,1120,65535,-1,-1,0,0
121.227026,1140,65535,-1,-1,0,0
121.725186,1120,65535,-1,-1,0,0
122.221859,1120,65535,-1,-1,0,0
122.722823,1240,65535,-1,-1,0,0
123.225960,1100,65535,-1,-1,0,0
123.726467,1140,65535,-1,-1,0,0
124.226957,1240,65535,-1,-1,0,0
124.688764,1140,65535,-1,-1,0,0
125.227573,1140,65535,-1,-1,0,0
125.688371,1220,65535,-1,-1,0,0
126.227507,1180,65535,-1,-1,0,0
126.692430,1160,65535,-1,-1,0,0
127.222649,1120,65535,-1,-1,0,0
127.693833,1160,65535,-1,-1,0,0
128.228932,1160,65535,-1,-1,0,0
128.706450,1200,65535,-1,-1,0,0
129.226887,1040,65535,-1,-1,0,0
129.712894,1120,65535,-1,-1,0,0
130.222395,1160,65535,-1,-1,0,0
130.713534,1160,65535,-1,-1,0,0
131.225869,1140,65535,-1,-1,0,0
131.721087,1120,65535,-1,-1,0,0
132.227559,1240,65535,-1,-1,0,0
