t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
103.448571,9319086,778.8140,0.0000,39.00
103.527833,9319202,778.8110,0.0000,39.00
103.649063,9319284,778.8088,0.0000,39.00
103.729416,9319404,778.8069,0.0000,39.00
103.848820,9319483,778.8090,0.0000,39.00
103.928181,9319604,778.7975,0.0000,39.00
104.049943,9319683,778.7966,0.0000,39.00
104.127763,9319805,778.8157,0.0000,39.00
104.249096,9319884,778.8112,0.0000,39.00
104.328635,9320003,778.7936,0.0000,39.00
104.451161,9320083,778.8030,0.0000,39.00
104.528960,9320203,778.8022,0.0000,39.00
104.650505,9320284,778.8088,0.0000,39.00
104.729242,9320404,778.8040,0.0000,39.00
104.849203,9320483,778.8108,0.0000,39.00
104.927635,9320603,778.8186,0.0000,39.00
105.050104,9320682,778.8203,0.0000,39.00
105.127739,9320805,778.8147,0.0000,39.00
105.249174,9320884,778.8112,0.0000,39.00
105.329982,9321004,778.8095,0.0000,39.00
105.447773,9321083,778.8134,0.0000,39.00
105.529197,9321205,778.8154,0.0000,39.00
105.650212,9321283,778.8064,0.0000,39.00
105.729563,9321404,778.8010,0.0000,39.00
105.850671,9321486,778.8000,0.0000,39.00
105.928209,9321603,778.8042,0.0000,39.00
106.049744,9321683,778.8049,0.0000,39.00
106.127558,9321804,778.8037,0.0000,39.00
106.258642,9321884,778.8112,0.0000,39.00
106.328592,9322003,778.8020,0.0000,39.00
106.449266,9322084,778.8062,0.0000,39.00
106.530536,9322204,778.7920,0.0000,39.00
106.648119,9322284,778.7893,0.0000,39.00
106.731596,9322404,778.7993,0.0000,39.00
106.850070,9322483,778.7947,0.0000,39.00
106.929537,9322602,778.8027,0.0000,39.00
107.048636,9322685,778.7908,0.0000,39.00
107.129072,9322804,778.8000,0.0000,39.00
107.250520,9322883,778.7978,0.0000,39.00
107.329764,9323003,778.8000,0.0000,39.00
107.449409,9323084,778.8044,0.0000,39.00
107.528815,9323203,778.8073,0.0000,39.00
107.648477,9323285,778.8015,0.0000,39.00
107.729074,9323404,778.8105,0.0000,39.00
107.849757,9323484,778.8181,0.0000,39.00
107.929862,9323607,778.8069,0.0000,39.00
108.048708,9323683,778.8003,0.0000,39.00
108.130346,9323804,778.8012,0.0000,39.00
108.249185,9323882,778.7910,0.0000,39.00
108.328152,9324004,778.8062,0.0000,39.00
108.449846,9324083,778.8044,0.0000,39.00
108.531171,9324203,778.8134,0.0000,39.00
108.647951,9324289,778.8071,0.0000,39.00
108.728579,9324403,778.8108,0.0000,39.00
108.849848,9324483,778.8079,0.0000,39.00
108.929358,9324604,778.8083,0.0000,39.00
109.050226,9324683,778.8157,0.0000,39.00
109.138557,9324804,778.8066,0.0000,39.00
109.249976,9324887,778.8022,0.0000,39.00
109.331415,9325005,778.8059,0.0000,39.00
109.448486,9325082,778.7978,0.0000,39.00
109.528466,9325204,778.8047,0.0000,39.00
109.650329,9325282,778.7969,0.0000,39.00
109.728959,9325407,778.7913,0.0000,39.00
109.848953,9325482,778.8073,0.0000,39.00
109.929515,9325603,778.8047,0.0000,39.00
110.048471,9325683,778.8012,0.0000,39.00
110.142338,9325802,778.7961,0.0000,39.00
110.249004,9325884,778.7973,0.0000,39.00
110.328662,9326005,778.7986,0.0000,39.00
110.449842,9326085,778.7981,0.0000,39.00
110.528625,9326163,778.7952,0.0000,39.00
110.649163,9326282,778.8034,0.0000,39.00
110.728645,9326403,778.7991,0.0000,39.00
110.848717,9326482,778.7956,0.0000,39.00
110.929366,9326605,778.7978,0.0000,39.00
111.049840,9326682,778.7988,0.0000,39.00
111.148355,9326803,778.7917,0.0000,39.00
111.250265,9326882,778.7969,0.0000,39.00
111.329577,9327004,778.7932,0.0000,39.00
111.449983,9327084,778.7834,0.0000,39.00
111.529261,9327204,778.7944,0.0000,39.00
111.649373,9327282,778.7966,0.0000,39.00
111.728682,9327403,778.7993,0.0000,39.00
111.850396,9327484,778.7993,0.0000,39.00
111.929085,9327604,778.7964,0.0000,39.00
112.049441,9327685,778.7966,0.0000,39.00
112.149959,9327804,778.8049,0.0000,39.00
112.248681,9327882,778.7986,0.0000,39.00
112.346526,9328003,778.7895,0.0000,39.00
112.449552,9328082,778.7847,0.0000,39.00
112.529577,9328205,778.7897,0.0000,39.70
112.649341,9328282,778.8086,0.0000,39.70
112.730616,9328402,778.8069,0.0000,39.70
112.850118,9328483,778.8037,0.0000,39.70
112.930766,9328603,778.7983,0.0000,39.70
113.049340,9328683,778.8037,0.0000,39.70
113.151679,9328803,778.7959,0.0000,39.70
113.251002,9328883,778.8005,0.0000,39.70
113.329221,9329004,778.8034,0.0000,39.70
113.449788,9329083,778.7964,0.0000,39.70
113.530455,9329204,778.8037,0.0000,39.70
113.648908,9329283,778.7991,0.0000,39.70
113.731069,9329402,778.7998,0.0000,39.70
113.850512,9329484,778.8000,0.0000,39.70
113.930546,9329603,778.7993,0.0000,39.70
114.051603,9329684,778.7991,0.0000,39.70
114.153266,9329804,778.7973,0.0000,39.70
114.247870,9329884,778.8012,0.0000,39.70
114.328669,9330002,778.8049,0.0000,39.70
114.448023,9330083,778.8030,0.0000,39.70
114.527776,9330202,778.8040,0.0000,47.30
114.648999,9330281,778.8108,0.0000,47.30
114.728567,9330402,778.8069,0.0000,47.30
114.847376,9330482,778.8047,0.0000,47.30
114.929971,9330603,778.7936,0.0000,47.30
115.048006,9330682,778.7953,0.0000,47.30
115.156183,9330803,778.8027,0.0000,47.30
115.247625,9330883,778.8015,0.0000,47.30
115.327916,9331002,778.8027,0.0000,47.30
115.448724,9331084,778.7988,0.0000,47.30
115.528886,9331202,778.8030,0.0000,47.30
115.648513,9331281,778.8101,0.0000,47.30
115.729570,9331402,778.8022,0.0000,47.30
115.847790,9331483,778.8003,0.0000,47.30
115.927639,9331601,778.8032,0.0000,47.30
116.048652,9331683,778.7998,0.0000,47.30
116.165404,9331803,778.8118,0.0000,47.30
116.248383,9331883,778.8137,0.0000,47.30
116.328034,9332003,778.8010,0.0000,47.30
116.448691,9332082,778.7949,0.0000,47.30
116.529629,9332202,778.8012,0.0000,58.40
116.648568,9332281,778.8051,0.0000,58.40
116.728826,9332402,778.8034,0.0000,58.40
116.848596,9332481,778.8134,0.0000,58.40
116.927888,9332601,778.7998,0.0000,58.40
117.049126,9332683,778.7891,0.0000,58.40
117.128406,9332804,778.7953,0.0000,58.40
117.249243,9332882,778.8051,0.0000,58.40
117.329444,9333003,778.7917,0.0000,58.40
117.447984,9333083,778.7995,0.0000,58.40
117.528667,9333203,778.8000,0.0000,58.40
117.647592,9333282,778.8083,0.0000,58.40
117.727998,9333404,778.7978,0.0000,58.40
117.847749,9333483,778.7983,0.0000,58.40
117.930454,9333603,778.8051,0.0000,58.40
118.049325,9333683,778.8079,0.0000,58.40
118.128092,9333803,778.8042,0.0000,58.40
118.250389,9333882,778.8132,0.0000,58.40
118.328845,9334004,778.8040,0.0000,58.40
118.449385,9334082,778.7932,0.0000,58.40
118.529232,9334203,778.7932,0.0000,60.40
118.648088,9334281,778.8008,0.0000,60.40
118.728427,9334402,778.8086,0.0000,60.40
118.848370,9334481,778.8034,0.0000,60.40
118.928451,9334603,778.8010,0.0000,60.40
119.049367,9334682,778.8005,0.0000,60.40
119.128922,9334803,778.7961,0.0000,60.40
119.248520,9334882,778.8059,0.0000,60.40
119.329068,9335002,778.8008,0.0000,60.40
119.449482,9335083,778.8071,0.0000,60.40
119.528181,9335203,778.8129,0.0000,60.40
119.648078,9335282,778.8103,0.0000,60.40
119.727834,9335404,778.8040,0.0000,60.40
119.848391,9335483,778.8047,0.0000,60.40
119.928762,9335601,778.8012,0.0000,60.40
120.048959,9335682,778.8049,0.0000,60.40
120.128812,9335804,778.8054,0.0000,60.40
120.249179,9335883,778.7952,0.0000,60.40
120.328277,9336001,778.7895,0.0000,60.40
120.448757,9336082,778.7949,0.0000,60.40
120.529977,9336203,778.8015,0.0000,61.40
120.648686,9336283,778.7995,0.0000,61.40
120.730025,9336401,778.8025,0.0000,61.40
120.850787,9336482,778.8073,0.0000,61.40
120.929522,9336604,778.8025,0.0000,61.40
121.049014,9336685,778.8137,0.0000,61.40
121.129438,9336802,778.7991,0.0000,61.40
121.249879,9336883,778.7952,0.0000,61.40
121.327998,9337003,778.7920,0.0000,61.40
121.448219,9337083,778.7920,0.0000,61.40
121.528950,9337202,778.7975,0.0000,61.40
121.649490,9337283,778.8000,0.0000,61.40
121.728840,9337403,778.8110,0.0000,61.40
121.849052,9337482,778.8049,0.0000,61.40
121.930365,9337601,778.8157,0.0000,61.40
