t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
138.419173,9920047,-0.000515,0.065688,-1.173716,-0.001021,0.000864,-0.000695
138.432247,9920079,-0.000536,0.065716,-1.173720,0.000212,-0.000165,-0.000127
138.487437,9920112,-0.000555,0.065741,-1.173716,-0.000373,-0.000095,-0.000790
138.518076,9920150,-0.000564,0.065786,-1.173729,-0.000099,0.001151,0.001084
138.548205,9920181,-0.000573,0.065833,-1.173730,0.000032,0.000882,0.000551
138.586090,9920211,-0.000566,0.065852,-1.173749,0.000882,-0.000075,-0.000455
138.618773,9920246,-0.000561,0.065875,-1.173756,-0.000054,0.000146,-0.000582
138.651739,9920277,-0.000577,0.065905,-1.173765,-0.000078,0.001029,-0.000209
138.688219,9920313,-0.000584,0.065906,-1.173726,-0.000151,0.000576,0.000508
138.717739,9920349,-0.000593,0.065889,-1.173734,-0.000336,0.000524,-0.000885
138.748067,9920376,-0.000592,0.065904,-1.173711,-0.000906,0.000167,-0.000086
138.786548,9920416,-0.000606,0.065889,-1.173690,-0.001086,0.000857,-0.000891
138.820042,9920447,-0.000609,0.065888,-1.173683,-0.000469,0.000599,-0.001131
138.848314,9920476,-0.000611,0.065887,-1.173680,-0.001042,0.000549,-0.000559
138.886674,9920517,-0.000609,0.065865,-1.173662,-0.000402,0.000343,-0.000268
138.919276,9920547,-0.000603,0.065834,-1.173655,0.000230,0.000924,-0.000537
138.946649,9920577,-0.000603,0.065824,-1.173643,-0.000416,0.000652,-0.000418
138.986802,9920613,-0.000592,0.065799,-1.173612,-0.000238,-0.000283,-0.000373
139.017282,9920641,-0.000593,0.065763,-1.173596,0.000229,0.001061,-0.000584
139.047992,9920676,-0.000597,0.065761,-1.173599,0.000188,-0.000217,-0.000591
139.087654,9920712,-0.000597,0.065735,-1.173610,-0.000023,0.000859,-0.000239
139.117994,9920746,-0.000597,0.065727,-1.173618,0.000214,0.000828,-0.000645
139.148063,9920782,-0.000601,0.065733,-1.173638,-0.000227,0.001609,0.000053
139.187114,9920814,-0.000591,0.065733,-1.173639,0.000655,0.001151,-0.000020
139.219091,9920842,-0.000586,0.065732,-1.173632,-0.000452,0.000477,-0.000002
139.248422,9920877,-0.000584,0.065699,-1.173608,-0.000679,0.001860,0.000730
139.288848,9920911,-0.000595,0.065698,-1.173577,-0.000019,0.001797,-0.000545
139.318149,9920946,-0.000596,0.065691,-1.173556,-0.000901,0.000774,-0.000143
139.349454,9920981,-0.000613,0.065674,-1.173525,-0.000257,0.002027,-0.000765
139.388279,9921014,-0.000605,0.065651,-1.173497,-0.000175,0.000972,0.000398
139.418610,9921048,-0.000612,0.065649,-1.173480,-0.000379,0.000497,-0.001182
139.437557,9921078,-0.000626,0.065614,-1.173470,-0.000744,0.001378,-0.000237
139.489621,9921117,-0.000627,0.065605,-1.173473,-0.000131,0.000611,-0.000806
139.520037,9921143,-0.000628,0.065581,-1.173465,-0.000159,-0.000026,-0.000995
139.547557,9921181,-0.000636,0.065567,-1.173475,-0.000193,0.001422,-0.000373
139.587247,9921206,-0.000648,0.065542,-1.173469,-0.000438,0.000243,-0.000285
139.617507,9921249,-0.000652,0.065535,-1.173477,0.000550,0.000503,-0.001007
139.653834,9921281,-0.000639,0.065531,-1.173461,0.000254,0.001809,0.000476
139.682291,9921305,-0.000635,0.065524,-1.173449,-0.000353,0.000755,0.000065
139.719613,9921346,-0.000634,0.065524,-1.173449,-0.000433,0.000918,-0.000385
139.747464,9921382,-0.000651,0.065544,-1.173461,0.000480,0.000885,-0.000499
139.788551,9921410,-0.000654,0.065541,-1.173463,-0.000322,0.000204,0.000204
139.818518,9921450,-0.000655,0.065535,-1.173448,-0.000390,0.001613,-0.000770
139.847699,9921479,-0.000654,0.065533,-1.173467,-0.000911,0.000765,-0.000351
