t_rel_ns,kind,slot,value_deg
914324649,CMD,2,0.0000
914324649,CMD,3,0.0000
920281477,CMD,0,15.0000
920281477,CMD,1,0.0000
920281477,CMD,2,0.0000
920281477,CMD,3,0.0000
926280968,CMD,0,15.0000
926280968,CMD,1,0.0000
926280968,CMD,2,0.0000
926280968,CMD,3,0.0000
932281793,CMD,0,15.0000
932281793,CMD,1,0.0000
932281793,CMD,2,0.0000
932281793,CMD,3,0.0000
938287507,CMD,0,15.0000
938287507,CMD,1,0.0000
938287507,CMD,2,0.0000
938287507,CMD,3,0.0000
944275606,CMD,0,15.0000
944275606,CMD,1,0.0000
944275606,CMD,2,0.0000
944275606,CMD,3,0.0000
950283632,CMD,0,15.0000
950283632,CMD,1,0.0000
950283632,CMD,2,0.0000
950283632,CMD,3,0.0000
956293961,CMD,0,15.0000
956293961,CMD,1,0.0000
956293961,CMD,2,0.0000
956293961,CMD,3,0.0000
962273201,CMD,0,15.0000
962273201,CMD,1,0.0000
962273201,CMD,2,0.0000
962273201,CMD,3,0.0000
968270889,CMD,0,15.0000
968270889,CMD,1,0.0000
968270889,CMD,2,0.0000
968270889,CMD,3,0.0000
974271565,CMD,0,15.0000
974271565,CMD,1,0.0000
974271565,CMD,2,0.0000
974271565,CMD,3,0.0000
980291706,CMD,0,15.0000
980291706,CMD,1,0.0000
980291706,CMD,2,0.0000
980291706,CMD,3,0.0000
986314991,CMD,0,15.0000
986314991,CMD,1,0.0000
986314991,CMD,2,0.0000
986314991,CMD,3,0.0000
992482554,CMD,0,15.0000
992482554,CMD,1,0.0000
992482554,CMD,2,0.0000
992482554,CMD,3,0.0000
998292383,CMD,0,15.0000
998292383,CMD,1,0.0000
998292383,CMD,2,0.0000
998292383,CMD,3,0.0000
1004288049,CMD,0,15.0000
1004288049,CMD,1,0.0000
1004288049,CMD,2,0.0000
1004288049,CMD,3,0.0000
1010282297,CMD,0,15.0000
1010282297,CMD,1,0.0000
1010282297,CMD,2,0.0000
1010282297,CMD,3,0.0000
1017280963,CMD,0,15.0000
1017280963,CMD,1,0.0000
1017280963,CMD,2,0.0000
1017280963,CMD,3,0.0000
1024278909,CMD,0,15.0000
1024278909,CMD,1,0.0000
1024278909,CMD,2,0.0000
1024278909,CMD,3,0.0000
1030300131,CMD,0,15.0000
1030300131,CMD,1,0.0000
1030300131,CMD,2,0.0000
1030300131,CMD,3,0.0000
1036293570,CMD,0,15.0000
1036293570,CMD,1,0.0000
1036293570,CMD,2,0.0000
1036293570,CMD,3,0.0000
1042297288,CMD,0,15.0000
1042297288,CMD,1,0.0000
1042297288,CMD,2,0.0000
1042297288,CMD,3,0.0000
1048291453,CMD,0,15.0000
1048291453,CMD,1,0.0000
1048291453,CMD,2,0.0000
1048291453,CMD,3,0.0000
1054288521,CMD,0,15.0000
1054288521,CMD,1,0.0000
1054288521,CMD,2,0.0000
1054288521,CMD,3,0.0000
1060284098,CMD,0,15.0000
1060284098,CMD,1,0.0000
1060284098,CMD,2,0.0000
1060284098,CMD,3,0.0000
1066311181,CMD,0,15.0000
1066311181,CMD,1,0.0000
1066311181,CMD,2,0.0000
1066311181,CMD,3,0.0000
1072278412,CMD,0,15.0000
1072278412,CMD,1,0.0000
1072278412,CMD,2,0.0000
1072278412,CMD,3,0.0000
1078259705,CMD,0,15.0000
1078259705,CMD,1,0.0000
1078259705,CMD,2,0.0000
1078259705,CMD,3,0.0000
1084283831,CMD,0,15.0000
1084283831,CMD,1,0.0000
1084283831,CMD,2,0.0000
1084283831,CMD,3,0.0000
1090285380,CMD,0,15.0000
1090285380,CMD,1,0.0000
1090285380,CMD,2,0.0000
1090285380,CMD,3,0.0000
1096276299,CMD,0,15.0000
1096276299,CMD,1,0.0000
1096276299,CMD,2,0.0000
1096276299,CMD,3,0.0000
1102280161,CMD,0,15.0000
1102280161,CMD,1,0.0000
1102280161,CMD,2,0.0000
1102280161,CMD,3,0.0000
1108277851,CMD,0,15.0000
1108277851,CMD,1,0.0000
1108277851,CMD,2,0.0000
1108277851,CMD,3,0.0000
1114420875,CMD,0,15.0000
1114420875,CMD,1,0.0000
1114420875,CMD,2,0.0000
1114420875,CMD,3,0.0000
1120294249,CMD,0,15.0000
1120294249,CMD,1,0.0000
1120294249,CMD,2,0.0000
1120294249,CMD,3,0.0000
1126277027,CMD,0,15.0000
1126277027,CMD,1,0.0000
1126277027,CMD,2,0.0000
1126277027,CMD,3,0.0000
1131270390,CMD,0,15.0000
1131270390,CMD,1,0.0000
1131270390,CMD,2,0.0000
1131270390,CMD,3,0.0000
1140269733,CMD,0,15.0000
1140269733,CMD,1,0.0000
1140269733,CMD,2,0.0000
1140269733,CMD,3,0.0000
1146298956,CMD,0,15.0000
1146298956,CMD,1,0.0000
1146298956,CMD,2,0.0000
1146298956,CMD,3,0.0000
1152264054,CMD,0,15.0000
1152264054,CMD,1,0.0000
1152264054,CMD,2,0.0000
1152264054,CMD,3,0.0000
1158271138,CMD,0,15.0000
1158271138,CMD,1,0.0000
1158271138,CMD,2,0.0000
1158271138,CMD,3,0.0000
1164281432,CMD,0,15.0000
1164281432,CMD,1,0.0000
1164281432,CMD,2,0.0000
1164281432,CMD,3,0.0000
1170270550,CMD,0,15.0000
1170270550,CMD,1,0.0000
1170270550,CMD,2,0.0000
1170270550,CMD,3,0.0000
1176259828,CMD,0,15.0000
1176259828,CMD,1,0.0000
1176259828,CMD,2,0.0000
1176259828,CMD,3,0.0000
1182273875,CMD,0,15.0000
1182273875,CMD,1,0.0000
1182273875,CMD,2,0.0000
1182273875,CMD,3,0.0000
1188283699,CMD,0,15.0000
1188283699,CMD,1,0.0000
1188283699,CMD,2,0.0000
1188283699,CMD,3,0.0000
1194261798,CMD,0,15.0000
1194261798,CMD,1,0.0000
1194261798,CMD,2,0.0000
1194261798,CMD,3,0.0000
1200303844,CMD,0,15.0000
1200303844,CMD,1,0.0000
1200303844,CMD,2,0.0000
1200303844,CMD,3,0.0000
1206311283,CMD,0,15.0000
1206311283,CMD,1,0.0000
1206311283,CMD,2,0.0000
1206311283,CMD,3,0.0000
1211262410,CMD,0,15.0000
1211262410,CMD,1,0.0000
1211262410,CMD,2,0.0000
1211262410,CMD,3,0.0000
1217293842,CMD,0,15.0000
1217293842,CMD,1,0.0000
1217293842,CMD,2,0.0000
1217293842,CMD,3,0.0000
1223267556,CMD,0,15.0000
1223267556,CMD,1,0.0000
1223267556,CMD,2,0.0000
1223267556,CMD,3,0.0000
1229273150,CMD,0,15.0000
1229273150,CMD,1,0.0000
1229273150,CMD,2,0.0000
1229273150,CMD,3,0.0000
1235278786,CMD,0,15.0000
1235278786,CMD,1,0.0000
1235278786,CMD,2,0.0000
1235278786,CMD,3,0.0000
1242292581,CMD,0,15.0000
1242292581,CMD,1,0.0000
1242292581,CMD,2,0.0000
1242292581,CMD,3,0.0000
1248273498,CMD,0,15.0000
1248273498,CMD,1,0.0000
1248273498,CMD,2,0.0000
1248273498,CMD,3,0.0000
1254273920,CMD,0,15.0000
1254273920,CMD,1,0.0000
1254273920,CMD,2,0.0000
1254273920,CMD,3,0.0000
1260267987,CMD,0,15.0000
1260267987,CMD,1,0.0000
1260267987,CMD,2,0.0000
1260267987,CMD,3,0.0000
1266286545,CMD,0,15.0000
1266286545,CMD,1,0.0000
1266286545,CMD,2,0.0000
1266286545,CMD,3,0.0000
1272274273,CMD,0,15.0000
1272274273,CMD,1,0.0000
1272274273,CMD,2,0.0000
1272274273,CMD,3,0.0000
1278280777,CMD,0,15.0000
1278280777,CMD,1,0.0000
1278280777,CMD,2,0.0000
1278280777,CMD,3,0.0000
1284277843,CMD,0,15.0000
1284277843,CMD,1,0.0000
1284277843,CMD,2,0.0000
1284277843,CMD,3,0.0000
1290274490,CMD,0,15.0000
1290274490,CMD,1,0.0000
1290274490,CMD,2,0.0000
1290274490,CMD,3,0.0000
1296277972,CMD,0,15.0000
1296277972,CMD,1,0.0000
1296277972,CMD,2,0.0000
1296277972,CMD,3,0.0000
1306265241,CMD,0,15.0000
1306265241,CMD,1,0.0000
1306265241,CMD,2,0.0000
1306265241,CMD,3,0.0000
1312276502,CMD,0,15.0000
1312276502,CMD,1,0.0000
1312276502,CMD,2,0.0000
1312276502,CMD,3,0.0000
1318288491,CMD,0,15.0000
1318288491,CMD,1,0.0000
1318288491,CMD,2,0.0000
1318288491,CMD,3,0.0000
1324270213,CMD,0,15.0000
1324270213,CMD,1,0.0000
1324270213,CMD,2,0.0000
1324270213,CMD,3,0.0000
1330290303,CMD,0,15.0000
1330290303,CMD,1,0.0000
1330290303,CMD,2,0.0000
1330290303,CMD,3,0.0000
1336267818,CMD,0,15.0000
1336267818,CMD,1,0.0000
1336267818,CMD,2,0.0000
1336267818,CMD,3,0.0000
1342275534,CMD,0,15.0000
1342275534,CMD,1,0.0000
1342275534,CMD,2,0.0000
1342275534,CMD,3,0.0000
1348276495,CMD,0,15.0000
1348276495,CMD,1,0.0000
1348276495,CMD,2,0.0000
1348276495,CMD,3,0.0000
1354271885,CMD,0,15.0000
1354271885,CMD,1,0.0000
1354271885,CMD,2,0.0000
1354271885,CMD,3,0.0000
1360287165,CMD,0,15.0000
1360287165,CMD,1,0.0000
1360287165,CMD,2,0.0000
1360287165,CMD,3,0.0000
1367275268,CMD,0,15.0000
1367275268,CMD,1,0.0000
1367275268,CMD,2,0.0000
1367275268,CMD,3,0.0000
1374270187,CMD,0,15.0000
1374270187,CMD,1,0.0000
1374270187,CMD,2,0.0000
1374270187,CMD,3,0.0000
1380280773,CMD,0,15.0000
1380280773,CMD,1,0.0000
1380280773,CMD,2,0.0000
1380280773,CMD,3,0.0000
1386275208,CMD,0,15.0000
1386275208,CMD,1,0.0000
1386275208,CMD,2,0.0000
1386275208,CMD,3,0.0000
1392286226,CMD,0,15.0000
1392286226,CMD,1,0.0000
