t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
5.992664,16954033,-0.025888,0.064723,-1.855420,0.001170,0.000528,-0.000669
6.028379,16954069,-0.025877,0.064725,-1.855510,0.000561,-0.000213,-0.000877
6.058647,16954099,-0.025860,0.064725,-1.855563,0.000859,0.000383,-0.000325
6.091763,16954134,-0.025860,0.064723,-1.855623,0.000592,0.000223,-0.000842
6.127674,16954164,-0.025869,0.064709,-1.855652,-0.000369,0.000723,0.000135
6.157699,16954197,-0.025876,0.064693,-1.855717,0.000321,-0.000119,-0.001152
6.189988,16954234,-0.025885,0.064680,-1.855804,0.000345,0.000254,-0.000773
6.228081,16954268,-0.025899,0.064664,-1.855856,0.000233,0.000482,-0.000820
6.258846,16954299,-0.025897,0.064646,-1.855930,0.000928,-0.000278,-0.001125
6.269341,16954334,-0.025909,0.064636,-1.856005,0.000051,0.001845,-0.000625
6.325834,16954365,-0.025906,0.064623,-1.856054,0.000622,0.000056,0.000365
6.357488,16954395,-0.025903,0.064613,-1.856105,0.000573,0.000355,-0.000543
6.391191,16954432,-0.025936,0.064599,-1.856194,0.000270,-0.000779,-0.001001
6.427797,16954460,-0.025952,0.064590,-1.856249,-0.000025,0.000360,-0.000922
6.458659,16954498,-0.025961,0.064554,-1.856327,0.000008,-0.001067,-0.001040
6.492091,16954533,-0.025953,0.064547,-1.856381,0.000843,0.001052,0.000195
6.527719,16954568,-0.025944,0.064562,-1.856453,0.001164,0.000675,-0.000507
6.558690,16954596,-0.025946,0.064562,-1.856498,0.000953,0.000288,-0.000281
6.591843,16954630,-0.025966,0.064571,-1.856564,-0.000653,0.000913,-0.000222
6.628793,16954667,-0.025985,0.064576,-1.856616,0.000545,-0.000444,-0.000381
6.658368,16954698,-0.025982,0.064589,-1.856668,-0.000095,0.000387,-0.000392
6.689477,16954733,-0.025980,0.064609,-1.856733,0.000582,0.000256,-0.000128
6.728095,16954767,-0.025966,0.064631,-1.856765,0.000251,0.000991,-0.001099
6.759570,16954799,-0.025979,0.064666,-1.856840,0.000104,0.001611,-0.000385
6.790586,16954830,-0.025967,0.064677,-1.856894,0.000551,0.000284,-0.000853
6.828033,16954867,-0.025987,0.064693,-1.856981,0.000445,0.000159,-0.000042
6.858593,16954901,-0.025986,0.064720,-1.857023,0.000967,0.000203,-0.000300
6.890644,16954932,-0.025988,0.064749,-1.857067,0.000673,0.000464,-0.000487
6.929171,16954968,-0.025987,0.064798,-1.857138,0.001181,0.000784,-0.000020
6.958607,16955000,-0.025997,0.064840,-1.857204,0.000644,0.000246,-0.000773
6.994036,16955031,-0.026022,0.064854,-1.857265,0.000374,0.000072,-0.000261
7.028790,16955066,-0.026038,0.064876,-1.857328,0.000905,0.000731,-0.000420
7.058714,16955101,-0.026050,0.064883,-1.857377,0.000546,-0.000162,-0.000164
7.090609,16955133,-0.026058,0.064881,-1.857431,-0.000079,-0.000475,-0.000956
7.128153,16955165,-0.026076,0.064878,-1.857486,-0.000017,0.000349,-0.000738
7.157554,16955200,-0.026087,0.064913,-1.857534,0.000021,0.000041,0.000032
7.191241,16955235,-0.026111,0.064926,-1.857596,0.000332,-0.000308,0.000420
7.227115,16955266,-0.026118,0.064950,-1.857643,0.000745,0.000433,-0.000283
