t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
60.055400,9841563,778.9102,0.0000,41.30
60.154126,9841649,778.9116,0.0000,41.30
60.256223,9841763,778.9160,0.0000,41.30
60.356140,9841845,778.9160,0.0000,41.30
60.455697,9841963,778.9092,0.0000,41.30
60.554659,9842045,778.9114,0.0000,41.30
60.650157,9842122,778.9124,0.0000,41.30
60.754863,9842243,778.9099,0.0000,41.30
60.856029,9842363,778.9080,0.0000,41.30
60.956126,9842442,778.9133,0.0000,41.30
61.056058,9842564,778.9023,0.0000,41.30
61.154147,9842645,778.9133,0.0000,41.30
61.254700,9842763,778.9163,0.0000,41.30
61.355867,9842845,778.9108,0.0000,41.30
61.421697,9842963,778.9055,0.0000,41.30
61.555577,9843045,778.9136,0.0000,41.30
61.654444,9843162,778.9189,0.0000,41.30
61.755349,9843242,778.9160,0.0000,41.30
61.855413,9843363,778.9147,0.0000,41.30
61.954448,9843444,778.9160,0.0000,41.30
62.055135,9843564,778.9119,0.0000,41.30
62.156998,9843643,778.9094,0.0000,41.30
62.254125,9843764,778.9008,0.0000,41.00
62.354260,9843843,778.9004,0.0000,41.00
62.420345,9843963,778.9111,0.0000,41.00
62.553962,9844044,778.9047,0.0000,41.00
62.654102,9844165,778.9260,0.0000,41.00
62.755380,9844243,778.9209,0.0000,41.00
62.856092,9844364,778.9189,0.0000,41.00
62.955521,9844444,778.9053,0.0000,41.00
63.055080,9844564,778.9158,0.0000,41.00
63.156034,9844644,778.9192,0.0000,41.00
63.255833,9844763,778.9099,0.0000,41.00
63.355610,9844844,778.9114,0.0000,41.00
63.419610,9844965,778.9124,0.0000,41.00
63.554489,9845045,778.9131,0.0000,41.00
63.654129,9845163,778.9092,0.0000,41.00
63.754157,9845243,778.9065,0.0000,41.00
63.855368,9845363,778.9147,0.0000,41.00
63.956034,9845443,778.9172,0.0000,41.00
64.055864,9845563,778.9197,0.0000,41.00
64.154186,9845644,778.9225,0.0000,41.00
64.255310,9845765,778.9175,0.0000,41.30
64.355630,9845845,778.9153,0.0000,41.30
64.421449,9845964,778.9177,0.0000,41.30
64.551562,9846044,778.9084,0.0000,41.30
64.654183,9846163,778.9065,0.0000,41.30
64.754289,9846246,778.9094,0.0000,41.30
64.855384,9846364,778.9202,0.0000,41.30
64.956516,9846444,778.9128,0.0000,41.30
65.055962,9846563,778.9094,0.0000,41.30
65.154185,9846645,778.9062,0.0000,41.30
65.254594,9846764,778.9036,0.0000,41.30
65.355634,9846843,778.9036,0.0000,41.30
65.430746,9846962,778.9041,0.0000,41.30
65.556221,9847045,778.9047,0.0000,41.30
65.653976,9847167,778.9033,0.0000,41.30
65.755200,9847243,778.9131,0.0000,41.30
65.855424,9847362,778.9180,0.0000,41.30
65.954718,9847443,778.9221,0.0000,41.30
66.056254,9847565,778.9164,0.0000,41.30
66.154311,9847643,778.9223,0.0000,41.30
66.250314,9847764,778.9167,0.0000,41.30
66.354834,9847843,778.9231,0.0000,41.30
66.431697,9847964,778.9116,0.0000,41.30
66.555250,9848046,778.9086,0.0000,41.30
66.655330,9848165,778.9116,0.0000,41.30
66.755054,9848243,778.9111,0.0000,41.30
66.855754,9848365,778.9104,0.0000,41.30
66.954554,9848444,778.9097,0.0000,41.30
67.055930,9848563,778.9155,0.0000,41.30
67.155635,9848645,778.9133,0.0000,41.30
67.254143,9848764,778.9160,0.0000,41.30
67.355303,9848844,778.9206,0.0000,41.30
67.435509,9848963,778.9184,0.0000,41.30
67.554262,9849045,778.9272,0.0000,41.30
67.655881,9849166,778.9219,0.0000,41.30
67.755165,9849244,778.9231,0.0000,41.30
67.856727,9849363,778.9306,0.0000,41.30
67.954452,9849445,778.9280,0.0000,41.30
68.056704,9849565,778.9258,0.0000,41.30
68.156405,9849642,778.9163,0.0000,41.30
68.251209,9849763,778.9108,0.0000,41.30
68.357763,9849844,778.9164,0.0000,41.30
68.435436,9849963,778.9111,0.0000,41.30
68.555118,9850042,778.9053,0.0000,41.30
68.655484,9850165,778.9026,0.0000,41.30
68.754678,9850244,778.9172,0.0000,41.30
68.855418,9850365,778.9147,0.0000,41.30
68.955581,9850445,778.9206,0.0000,41.30
69.055892,9850563,778.9175,0.0000,41.30
69.157542,9850643,778.9177,0.0000,41.30
