t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
8.921159,9790547,-0.000131,0.066510,-1.178264,-0.000423,0.000419,-0.000674
8.949869,9790581,-0.000137,0.066485,-1.178282,-0.000094,0.001757,-0.000863
8.979535,9790617,-0.000126,0.066453,-1.178304,-0.000271,0.000191,-0.000320
9.017489,9790647,-0.000121,0.066446,-1.178304,-0.000374,0.001141,0.000151
9.047501,9790684,-0.000132,0.066439,-1.178301,-0.000502,0.000098,0.000186
9.086925,9790717,-0.000114,0.066458,-1.178308,-0.000228,0.001951,-0.000601
9.118644,9790750,-0.000129,0.066463,-1.178312,-0.000339,0.000621,-0.000271
9.152804,9790781,-0.000127,0.066447,-1.178334,-0.000953,0.000284,0.000318
9.179800,9790814,-0.000121,0.066447,-1.178346,0.000734,-0.000226,-0.001128
9.213578,9790850,-0.000121,0.066419,-1.178335,-0.000187,0.000086,0.000157
9.248747,9790880,-0.000115,0.066396,-1.178308,-0.000389,0.001870,-0.000209
9.272786,9790914,-0.000097,0.066383,-1.178279,-0.000108,0.000375,-0.000677
9.317627,9790949,-0.000095,0.066352,-1.178255,0.000240,0.000268,0.000088
9.352948,9790981,-0.000108,0.066320,-1.178228,-0.001152,0.000912,0.000783
9.379400,9791016,-0.000097,0.066286,-1.178219,-0.000109,0.000392,0.000336
9.413758,9791044,-0.000086,0.066265,-1.178217,0.000656,0.000714,0.000281
9.448596,9791080,-0.000088,0.066254,-1.178203,-0.000527,0.000889,0.000095
9.478084,9791116,-0.000077,0.066243,-1.178196,-0.000399,0.000841,0.000252
9.519465,9791148,-0.000084,0.066224,-1.178193,0.000292,0.000152,-0.000073
9.552173,9791184,-0.000087,0.066263,-1.178200,-0.000008,0.002223,-0.000238
9.578737,9791206,-0.000077,0.066254,-1.178204,-0.000062,0.001238,-0.000056
9.619360,9791249,-0.000074,0.066225,-1.178212,-0.000003,0.000943,-0.000236
9.648513,9791284,-0.000056,0.066203,-1.178235,0.000292,0.001015,-0.000294
9.679068,9791314,-0.000051,0.066183,-1.178235,0.000274,0.000848,0.000169
9.719134,9791347,-0.000052,0.066193,-1.178244,-0.000051,0.000103,-0.000577
