t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
28.544802,18661139,780.1860,0.0000,41.30
28.654474,18661258,780.1819,0.0000,41.30
28.751561,18661340,780.1819,0.0000,41.30
28.854508,18661460,780.1826,0.0000,41.30
28.953256,18661540,780.1833,0.0000,41.30
29.053862,18661658,780.1731,0.0000,41.30
29.153260,18661738,780.1780,0.0000,41.30
29.253314,18661858,780.1806,0.0000,41.30
29.320751,18661940,780.1858,0.0000,41.30
29.444968,18662060,780.1890,0.0000,41.30
29.547022,18662139,780.1873,0.0000,41.30
29.651626,18662259,780.1838,0.0000,41.30
29.752923,18662338,780.1895,0.0000,41.30
29.851933,18662461,780.1836,0.0000,41.30
29.951911,18662540,780.1845,0.0000,41.30
30.054891,18662659,780.1714,0.0000,41.30
30.152694,18662741,780.1806,0.0000,41.30
30.251374,18662859,780.1838,0.0000,41.30
30.323046,18662941,780.1948,0.0000,41.30
30.452303,18663059,780.2014,0.0000,41.30
30.551636,18663139,780.1936,0.0000,41.30
30.651712,18663258,780.1899,0.0000,41.30
30.752812,18663338,780.1884,0.0000,41.30
30.854206,18663459,780.1814,0.0000,41.30
30.952074,18663541,780.1914,0.0000,41.00
31.052811,18663658,780.1870,0.0000,41.00
31.145714,18663738,780.1890,0.0000,41.00
31.252944,18663859,780.1879,0.0000,41.00
31.326374,18663940,780.1865,0.0000,41.00
31.452248,18664060,780.1816,0.0000,41.00
31.552015,18664138,780.1851,0.0000,41.00
31.653657,18664259,780.1819,0.0000,41.00
31.746554,18664341,780.1848,0.0000,41.00
31.853330,18664460,780.1909,0.0000,41.00
31.951951,18664537,780.1868,0.0000,41.00
32.058217,18664659,780.1887,0.0000,41.00
32.151926,18664738,780.1879,0.0000,41.00
32.251524,18664858,780.1758,0.0000,41.00
32.326301,18664939,780.1862,0.0000,41.00
32.454896,18665059,780.1794,0.0000,41.00
32.552004,18665141,780.1758,0.0000,41.00
32.652222,18665260,780.1879,0.0000,41.00
32.744759,18665341,780.1851,0.0000,41.00
32.853889,18665461,780.1953,0.0000,41.00
32.951457,18665538,780.1999,0.0000,41.30
33.053283,18665659,780.1901,0.0000,41.30
33.148284,18665739,780.1855,0.0000,41.30
33.253306,18665860,780.1794,0.0000,41.30
33.330651,18665938,780.1855,0.0000,41.30
33.453127,18666060,780.1777,0.0000,41.30
33.551885,18666139,780.1809,0.0000,41.30
33.652662,18666261,780.1775,0.0000,41.30
33.752780,18666339,780.1851,0.0000,41.30
33.852555,18666460,780.1831,0.0000,41.30
33.952414,18666538,780.1873,0.0000,41.30
34.052881,18666658,780.1833,0.0000,41.30
34.151608,18666741,780.1716,0.0000,41.30
34.251614,18666858,780.1765,0.0000,41.30
34.331238,18666938,780.1799,0.0000,41.30
34.453642,18667060,780.1731,0.0000,41.30
34.552879,18667140,780.1758,0.0000,41.30
34.653226,18667258,780.1711,0.0000,41.30
34.752276,18667339,780.1733,0.0000,41.30
34.852684,18667461,780.1694,0.0000,41.30
34.951857,18667539,780.1860,0.0000,41.30
35.052263,18667658,780.1758,0.0000,41.30
35.151515,18667738,780.1790,0.0000,41.30
35.251681,18667860,780.1745,0.0000,41.30
35.331650,18667938,780.1750,0.0000,41.30
35.453271,18668060,780.1762,0.0000,41.30
35.553835,18668140,780.1831,0.0000,41.30
35.652404,18668258,780.1770,0.0000,41.30
35.751778,18668339,780.1782,0.0000,41.30
35.852411,18668458,780.1675,0.0000,41.30
35.952457,18668540,780.1809,0.0000,41.30
36.052767,18668661,780.1821,0.0000,41.30
36.152480,18668739,780.1873,0.0000,41.30
36.252045,18668858,780.1843,0.0000,41.30
36.333746,18668939,780.1816,0.0000,41.30
36.452239,18669060,780.1794,0.0000,41.30
36.552376,18669140,780.1755,0.0000,41.30
36.651767,18669261,780.1782,0.0000,41.30
36.753352,18669341,780.1801,0.0000,41.30
36.852759,18669461,780.1833,0.0000,41.30
36.951026,18669538,780.1780,0.0000,41.00
37.052965,18669659,780.1741,0.0000,41.00
37.152698,18669739,780.1790,0.0000,41.00
37.246448,18669859,780.1833,0.0000,41.00
37.337956,18669938,780.1750,0.0000,41.00
37.452805,18670059,780.1784,0.0000,41.00
