time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m
0.460,-3.7365,-3.6226,36.3329,36.7037,4393518.2091,4259899.9976,1795682.9203,1201.1026,7.9524,0.108256,6.2026,0.000000,0.0000,0.1070,0.1070,703.9567,36.7037,0.991996,-0.000017,0.126273,0.000003,-0.0019,14.5086,0.0001,-0.000000,-0.113016,0.000000,-0.0000,-6.4753,0.0000,1060.6441,-0.0000,-13.9401,1064.8472,0.0000,0.0000,0.0000,-1.2482,0.0000,12.5282,LAUNCH,-1.492274,-1.027835,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.248199,0.000004,-0.000368,0.900031,0.571716,7.9539,1.1026,0.0000,36.3187,5.3022,0.0002,8.3282,1.2721,0.0001,8.6300,-0.0000,-0.1134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6888,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6337,8.6330,8.6330,-0.0000,-0.1135,343.0524,1,0.449936,36.3187,0.0002,-5.3022,36.3187,0.0002,-5.3022,36.3187,0.0002,-5.3022,-0.000000,-1.083184,0.000004,-0.0000,-62.0619,0.0002,0.000000,-1.243063,0.000004,0.28723833,0.76995830,1201.1026
0.470,-3.8167,-3.7004,37.1518,37.5302,4393518.1713,4259899.9610,1795683.2877,1201.1563,8.3196,0.106925,6.1264,0.000000,0.0000,0.1094,0.1094,736.0115,37.5302,0.992070,-0.000017,0.125685,0.000003,-0.0019,14.4407,0.0001,-0.000000,-0.124018,0.000000,-0.0000,-7.1057,0.0000,1060.4712,-0.0000,-14.4044,1064.8476,0.0000,0.0000,0.0000,-1.2869,0.0000,12.5234,LAUNCH,-1.474826,-1.013576,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.286930,0.000005,-0.000377,0.897794,0.571708,8.3212,1.1563,0.0000,37.1357,5.4270,0.0002,8.3147,1.2614,0.0001,8.6319,-0.0000,-0.1172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6873,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6357,8.6349,8.6349,-0.0000,-0.1173,343.0522,1,0.448090,37.1357,0.0002,-5.4270,37.1357,0.0002,-5.4270,37.1357,0.0002,-5.4270,-0.000000,-1.116909,0.000004,-0.0000,-63.9942,0.0002,0.000000,-1.281506,0.000005,0.28723839,0.76995830,1201.1563
0.480,-3.8974,-3.7786,37.9691,38.3552,4393518.1328,4259899.9236,1795683.6633,1201.2112,8.6949,0.105512,6.0454,0.000000,0.0000,0.1118,0.1118,768.7211,38.3552,0.992151,-0.000017,0.125042,0.000003,-0.0020,14.3664,0.0001,-0.000000,-0.135350,0.000000,-0.0000,-7.7550,0.0000,1047.3569,-0.0001,-14.8549,1051.9090,0.0000,0.0000,0.0000,-1.3241,0.0000,12.5187,LAUNCH,-1.456234,-0.998508,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.324142,0.000005,-0.000385,0.895573,0.571700,8.6966,1.2112,0.0000,37.9514,5.5507,0.0002,8.3187,1.2542,0.0001,8.5284,-0.0000,-0.1210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6857,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5322,8.5313,8.5313,-0.0000,-0.1210,343.0520,1,0.446249,37.9514,0.0002,-5.5507,37.9514,0.0002,-5.5508,37.9514,0.0002,-5.5507,-0.000000,-1.149321,0.000004,-0.0000,-65.8512,0.0002,0.000000,-1.318426,0.000005,0.28723844,0.76995830,1201.2112
0.490,-3.9787,-3.8574,38.7866,39.1804,4393518.0934,4259899.8854,1795684.0471,1201.2673,9.0785,0.104007,5.9592,0.000000,0.0000,0.1142,0.1142,802.1536,39.1804,0.992239,-0.000018,0.124342,0.000003,-0.0020,14.2855,0.0001,-0.000000,-0.146999,0.000000,-0.0000,-8.4224,0.0000,1060.1181,-0.0001,-15.2891,1064.8485,0.0000,0.0000,0.0000,-1.3598,0.0000,12.5140,LAUNCH,-1.436327,-0.982648,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.359784,0.000005,-0.000393,0.893344,0.571692,9.0802,1.2673,0.0000,38.7675,5.6738,0.0002,8.3228,1.2458,0.0001,8.6356,-0.0000,-0.1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6841,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6394,8.6385,8.6385,-0.0000,-0.1246,343.0518,1,0.444399,38.7675,0.0002,-5.6738,38.7674,0.0002,-5.6738,38.7675,0.0002,-5.6738,-0.000000,-1.180375,0.000004,-0.0000,-67.6305,0.0003,0.000000,-1.353775,0.000005,0.28723850,0.76995830,1201.2673
0.500,-4.0606,-3.9368,39.6042,40.0060,4393518.0532,4259899.8464,1795684.4390,1201.3247,9.4702,0.102410,5.8677,0.000000,0.0000,0.1166,0.1166,836.3086,40.0060,0.992334,-0.000018,0.123583,0.000003,-0.0021,14.1979,0.0001,-0.000000,-0.158952,0.000000,-0.0000,-9.1073,0.0000,1046.9987,-0.0001,-15.7041,1051.9100,0.0000,0.0000,0.0000,-1.3937,0.0000,12.5092,LAUNCH,-1.415059,-0.965998,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.393660,0.000005,-0.000401,0.891121,0.571684,9.4719,1.3246,0.0000,39.5839,5.7960,0.0002,8.2422,1.2147,0.0001,8.5319,-0.0000,-0.1280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6827,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5358,8.5348,8.5348,-0.0000,-0.1280,343.0516,1,0.442541,39.5839,0.0002,-5.7960,39.5839,0.0002,-5.7960,39.5839,0.0002,-5.7960,-0.000000,-1.209903,0.000005,-0.0000,-69.3224,0.0003,0.000000,-1.387360,0.000005,0.28723857,0.76995830,1201.3247
0.510,-4.1431,-4.0167,40.4134,40.8233,4393518.0122,4259899.8066,1795684.8391,1201.3832,9.8700,0.100741,5.7720,0.000000,0.0000,0.1190,0.1190,870.8229,40.8233,0.992436,-0.000018,0.122764,0.000003,-0.0021,14.1033,0.0001,-0.000000,-0.171190,0.000001,-0.0000,-9.8085,0.0000,1046.8178,-0.0001,-16.0947,1051.9105,0.0000,0.0000,0.0000,-1.4251,0.0000,12.5045,LAUNCH,-1.392781,-0.948649,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.425114,0.000006,-0.000409,0.888910,0.571675,9.8718,1.3832,0.0000,40.3925,5.9151,0.0002,8.2468,1.2041,0.0001,8.5336,-0.0000,-0.1312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6811,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5376,8.5366,8.5366,-0.0000,-0.1312,343.0514,1,0.440704,40.3925,0.0002,-5.9151,40.3925,0.0002,-5.9152,40.3925,0.0002,-5.9151,-0.000000,-1.237331,0.000005,-0.0000,-70.8938,0.0003,0.000000,-1.418525,0.000006,0.28723863,0.76995830,1201.3832
0.520,-4.2263,-4.0974,41.2227,41.6409,4393517.9703,4259899.7661,1795685.2473,1201.4430,10.2778,0.098975,5.6709,0.000000,0.0000,0.1214,0.1214,906.0479,41.6409,0.992544,-0.000019,0.121884,0.000003,-0.0021,14.0017,0.0001,-0.000000,-0.183692,0.000001,-0.0000,-10.5248,0.0000,1046.6343,-0.0001,-16.4618,1051.9109,0.0000,0.0000,0.0000,-1.4542,0.0000,12.4999,POWERED_ASCENT,-1.369161,-0.930383,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.454211,0.000006,-0.000417,0.886700,0.571667,10.2798,1.4429,0.0000,41.2015,6.0333,0.0002,8.2518,1.1922,0.0001,8.5353,-0.0000,-0.1342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6795,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5393,8.5383,8.5383,-0.0000,-0.1343,343.0512,1,0.438870,41.2015,0.0002,-6.0333,41.2015,0.0002,-6.0333,41.2015,0.0002,-6.0333,-0.000000,-1.262717,0.000005,-0.0000,-72.3484,0.0003,0.000000,-1.447338,0.000006,0.28723869,0.76995830,1201.4430
0.530,-4.3104,-4.1790,42.0322,42.4588,4393517.9276,4259899.7247,1795685.6636,1201.5039,10.6938,0.097112,5.5641,0.000000,0.0000,0.1238,0.1238,941.9847,42.4588,0.992660,-0.000019,0.120941,0.000003,-0.0022,13.8928,0.0001,-0.000000,-0.196437,0.000001,-0.0000,-11.2550,0.0000,1046.4484,-0.0001,-16.8024,1051.9115,0.0000,0.0000,0.0000,-1.4807,0.0000,12.4952,POWERED_ASCENT,-1.344180,-0.911193,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.480704,0.000006,-0.000426,0.884489,0.571659,10.6959,1.5039,0.0000,42.0110,6.1502,0.0003,8.2741,1.1832,0.0001,8.5370,-0.0000,-0.1371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6779,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5410,8.5399,8.5399,-0.0000,-0.1371,343.0510,1,0.437037,42.0110,0.0003,-6.1502,42.0110,0.0003,-6.1503,42.0110,0.0003,-6.1502,-0.000000,-1.285846,0.000005,-0.0000,-73.6736,0.0003,0.000000,-1.473553,0.000006,0.28723876,0.76995830,1201.5039
0.540,-4.3956,-4.2615,42.8435,43.2787,4393517.8841,4259899.6825,1795686.0879,1201.5660,11.1179,0.095146,5.4515,0.000000,0.0000,0.1262,0.1262,978.7124,43.2787,0.992782,-0.000019,0.119933,0.000003,-0.0022,13.7765,0.0001,-0.000000,-0.209401,0.000001,-0.0000,-11.9978,0.0000,1059.1652,-0.0001,-17.1146,1064.8174,0.0000,0.0000,0.0000,-1.5044,0.0000,12.4905,POWERED_ASCENT,-1.317772,-0.891035,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.504403,0.000006,-0.000434,0.882278,0.571651,11.1200,1.5659,0.0000,42.8227,6.2663,0.0003,8.2797,1.1687,0.0001,8.6440,-0.0000,-0.1397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6762,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6481,8.6470,8.6470,-0.0000,-0.1397,343.0508,1,0.435203,42.8227,0.0003,-6.2663,42.8227,0.0003,-6.2664,42.8227,0.0003,-6.2663,-0.000000,-1.306551,0.000006,-0.0000,-74.8599,0.0003,0.000000,-1.496979,0.000006,0.28723883,0.76995830,1201.5660
0.550,-4.4819,-4.3452,43.6550,44.0990,4393517.8397,4259899.6395,1795686.5204,1201.6292,11.5501,0.093081,5.3331,0.000000,0.0000,0.1285,0.1285,1016.1576,44.0990,0.992911,-0.000020,0.118861,0.000003,-0.0023,13.6528,0.0001,-0.000000,-0.222559,0.000001,-0.0000,-12.7517,0.0000,1046.1029,-0.0001,-17.3946,1051.9466,0.0000,0.0000,0.0000,-1.5250,0.0000,12.4858,POWERED_ASCENT,-1.289979,-0.869940,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.524982,0.000007,-0.000442,0.880062,0.571643,11.5523,1.6292,0.0000,43.6349,6.3809,0.0003,8.2858,1.1528,0.0001,8.5406,-0.0000,-0.1420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6744,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5447,8.5435,8.5435,-0.0000,-0.1421,343.0506,1,0.433370,43.6349,0.0003,-6.3809,43.6349,0.0003,-6.3810,43.6349,0.0003,-6.3809,-0.000000,-1.324550,0.000006,-0.0000,-75.8911,0.0003,0.000000,-1.517295,0.000007,0.28723889,0.76995830,1201.6292
0.560,-4.5693,-4.4300,44.4665,44.9197,4393517.7945,4259899.5956,1795686.9610,1201.6936,11.9904,0.090916,5.2091,0.000000,0.0000,0.1309,0.1309,1054.3226,44.9197,0.993046,-0.000020,0.117723,0.000003,-0.0023,13.5215,0.0001,-0.000000,-0.235882,0.000001,-0.0000,-13.5151,0.0000,1058.7796,-0.0001,-17.6396,1064.8173,0.0000,0.0000,0.0000,-1.5422,0.0000,12.4811,POWERED_ASCENT,-1.260796,-0.847909,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.542186,0.000007,-0.000450,0.877839,0.571635,11.9927,1.6936,0.0001,44.4478,6.4940,0.0003,8.3601,1.1518,0.0001,8.6474,-0.0000,-0.1441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6725,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6515,8.6503,8.6503,-0.0000,-0.1441,343.0504,1,0.431540,44.4478,0.0003,-6.4940,44.4477,0.0003,-6.4941,44.4478,0.0003,-6.4940,-0.000000,-1.339617,0.000006,-0.0000,-76.7544,0.0003,0.000000,-1.534246,0.000007,0.28723896,0.76995830,1201.6936
0.570,-4.6584,-4.5163,45.2851,45.7475,4393517.7483,4259899.5509,1795687.4098,1201.7591,12.4389,0.088637,5.0785,0.000000,0.0000,0.1334,0.1334,1093.5350,45.7475,0.993188,-0.000020,0.116519,0.000004,-0.0023,13.3825,0.0001,-0.000000,-0.249342,0.000001,-0.0000,-14.2862,0.0001,1045.6781,-0.0001,-17.8492,1051.9136,0.0000,0.0000,0.0000,-1.5560,0.0000,12.4764,POWERED_ASCENT,-1.230027,-0.824818,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.555983,0.000007,-0.000458,0.875616,0.571626,12.4413,1.7591,0.0001,45.2679,6.6070,0.0003,8.2813,1.1127,0.0001,8.5436,-0.0000,-0.1458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6706,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5478,8.5465,8.5465,-0.0000,-0.1459,343.0502,1,0.429697,45.2679,0.0003,-6.6070,45.2679,0.0003,-6.6071,45.2679,0.0003,-6.6070,-0.000000,-1.351728,0.000006,-0.0000,-77.4483,0.0004,0.000000,-1.547803,0.000007,0.28723903,0.76995830,1201.7591
0.580,-4.7484,-4.6036,46.0951,46.5672,4393517.7013,4259899.5053,1795687.8667,1201.8257,12.8956,0.086276,4.9433,0.000000,0.0000,0.1357,0.1357,1133.0639,46.5672,0.993337,-0.000021,0.115247,0.000004,-0.0024,13.2357,0.0001,-0.000000,-0.262904,0.000001,-0.0000,-15.0633,0.0001,1045.4807,-0.0001,-18.0143,1051.9141,0.0000,0.0000,0.0000,-1.5656,0.0000,12.4717,POWERED_ASCENT,-1.198100,-0.800945,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.565567,0.000008,-0.000466,0.873401,0.571618,12.8980,1.8257,0.0001,46.0803,6.7162,0.0003,8.3735,1.1124,0.0001,8.5452,-0.0000,-0.1472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6685,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.5494,8.5481,8.5481,-0.0000,-0.1473,343.0500,1,0.427874,46.0803,0.0003,-6.7162,46.0803,0.0003,-6.7163,46.0803,0.0003,-6.7162,-0.000000,-1.360176,0.000007,-0.0000,-77.9324,0.0004,0.000000,-1.557163,0.000007,0.28723911,0.76995830,1201.8257
0.590,-4.8404,-4.6927,46.9138,47.3957,4393517.6534,4259899.4588,1795688.3318,1201.8934,13.3604,0.083800,4.8014,0.000000,0.0000,0.1382,0.1382,1173.7374,47.3957,0.993491,-0.000021,0.113907,0.000004,-0.0024,13.0812,0.0002,-0.000000,-0.276534,0.000001,-0.0000,-15.8443,0.0001,1058.1813,-0.0001,-18.1387,1064.8170,0.0000,0.0000,0.0000,-1.5713,0.0000,12.4670,POWERED_ASCENT,-1.164564,-0.776008,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.571272,0.000008,-0.000475,0.871187,0.571610,13.3629,1.8934,0.0001,46.9017,6.8253,0.0003,8.3978,1.0945,0.0001,8.6523,-0.0000,-0.1483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6664,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6565,8.6552,8.6552,-0.0000,-0.1484,343.0498,1,0.426035,46.9017,0.0003,-6.8253,46.9017,0.0003,-6.8254,46.9017,0.0003,-6.8253,-0.000000,-1.365258,0.000007,-0.0000,-78.2235,0.0004,0.000000,-1.562663,0.000008,0.28723918,0.76995830,1201.8934
0.600,-4.9340,-4.7835,47.7343,48.2265,4393517.6045,4259899.4114,1795688.8050,1201.9622,13.8335,0.081224,4.6538,0.000000,0.0000,0.1406,0.1406,1215.2339,48.2265,0.993652,-0.000022,0.112499,0.000004,-0.0025,12.9188,0.0002,-0.000000,-0.290197,0.000001,-0.0000,-16.6270,0.0001,1057.9764,-0.0001,-18.2163,1064.8170,0.0000,0.0000,0.0000,-1.5726,0.0000,12.4622,POWERED_ASCENT,-1.129612,-0.750135,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.572583,0.000008,-0.000483,0.868961,0.571602,13.8361,1.9622,0.0001,47.7256,6.9327,0.0003,8.3370,1.0553,0.0001,8.6539,-0.0000,-0.1490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6641,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6581,8.6569,8.6569,-0.0000,-0.1491,343.0496,1,0.424193,47.7256,0.0003,-6.9327,47.7255,0.0003,-6.9328,47.7256,0.0003,-6.9327,-0.000000,-1.366518,0.000007,-0.0000,-78.2957,0.0004,0.000000,-1.563787,0.000008,0.28723925,0.76995830,1201.9622
0.610,-5.0291,-4.8757,48.5480,49.0507,4393517.5547,4259899.3631,1795689.2864,1202.0320,14.3147,0.078562,4.5013,0.000000,0.0000,0.1430,0.1430,1257.1199,49.0507,0.993818,-0.000022,0.111024,0.000004,-0.0025,12.7486,0.0002,-0.000000,-0.303850,0.000001,-0.0000,-17.4093,0.0001,1057.8089,-0.0001,-18.2411,1064.8548,0.0000,0.0000,0.0000,-1.5690,0.0000,12.4575,POWERED_ASCENT,-1.093461,-0.723467,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.568951,0.000008,-0.000491,0.866728,0.571594,14.3174,2.0320,0.0001,48.5434,7.0362,0.0003,8.4134,1.0458,0.0001,8.6558,-0.0000,-0.1493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6616,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6600,8.6588,8.6588,-0.0000,-0.1493,343.0493,1,0.422369,48.5434,0.0003,-7.0362,48.5434,0.0003,-7.0363,48.5434,0.0003,-7.0362,-0.000000,-1.363478,0.000007,-0.0000,-78.1215,0.0004,0.000000,-1.559994,0.000008,0.28723933,0.76995830,1202.0320
0.620,-5.1264,-4.9700,49.3686,49.8822,4393517.5039,4259899.3139,1795689.7760,1202.1029,14.8042,0.075793,4.3426,0.000000,0.0000,0.1454,0.1454,1300.0953,49.8822,0.993989,-0.000022,0.109480,0.000004,-0.0025,12.5706,0.0002,-0.000000,-0.317453,0.000001,-0.0000,-18.1887,0.0001,1057.6003,-0.0001,-18.2151,1064.8554,0.0000,0.0000,0.0000,-1.5606,0.0000,12.4528,POWERED_ASCENT,-1.055811,-0.695822,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.560586,0.000009,-0.000499,0.864491,0.571585,14.8070,2.1029,0.0001,49.3688,7.1388,0.0003,8.4215,1.0191,0.0001,8.6574,-0.0000,-0.1491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6590,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6616,8.6603,8.6603,-0.0000,-0.1492,343.0491,1,0.420531,49.3688,0.0003,-7.1388,49.3688,0.0003,-7.1389,49.3688,0.0003,-7.1388,-0.000000,-1.356323,0.000007,-0.0000,-77.7116,0.0004,0.000000,-1.551491,0.000008,0.28723941,0.76995830,1202.1029
0.630,-5.2256,-5.0661,50.1892,50.7142,4393517.4521,4259899.2637,1795690.2738,1202.1748,15.3019,0.072931,4.1787,0.000000,0.0000,0.1478,0.1478,1343.8144,50.7142,0.994165,-0.000023,0.107868,0.000004,-0.0026,12.3849,0.0002,-0.000000,-0.330961,0.000001,-0.0000,-18.9627,0.0001,1057.3897,-0.0001,-18.1328,1064.8560,0.0000,0.0000,0.0000,-1.5470,0.0000,12.4480,POWERED_ASCENT,-1.016845,-0.667324,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.547000,0.000009,-0.000508,0.862251,0.571577,15.3048,2.1748,0.0001,50.1949,7.2388,0.0004,8.4298,0.9907,0.0001,8.6590,-0.0000,-0.1485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6563,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6632,8.6619,8.6619,-0.0000,-0.1485,343.0489,1,0.418695,50.1949,0.0004,-7.2388,50.1949,0.0004,-7.2389,50.1949,0.0004,-7.2388,-0.000000,-1.344624,0.000008,-0.0000,-77.0413,0.0004,0.000000,-1.537796,0.000009,0.28723949,0.76995830,1202.1748
0.640,-5.3269,-5.1643,51.0098,51.5466,4393517.3994,4259899.2125,1795690.7798,1202.2477,15.8079,0.069979,4.0095,0.000000,0.0000,0.1503,0.1503,1388.2787,51.5466,0.994346,-0.000023,0.106190,0.000004,-0.0026,12.1914,0.0002,-0.000000,-0.344329,0.000001,-0.0000,-19.7286,0.0001,1057.1770,-0.0001,-17.9912,1064.8566,0.0000,0.0000,0.0000,-1.5280,0.0000,12.4433,POWERED_ASCENT,-0.976593,-0.637997,-0.000005,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.527951,0.000009,-0.000516,0.860014,0.571569,15.8109,2.2477,0.0001,51.0219,7.3360,0.0004,8.4384,0.9606,0.0001,8.6605,-0.0000,-0.1474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.6533,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],8.6647,8.6635,8.6635,-0.0000,-0.1474,343.0486,1,0.416861,51.0219,0.0004,-7.3360,51.0219,0.0004,-7.3361,51.0219,0.0004,-7.3360,-0.000000,-1.328172,0.000008,-0.0000,-76.0987,0.0004,0.000000,-1.518671,0.000009,0.28723957,0.76995830,1202.2477
