t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
1.259124,16155949757,-5.174318,0.969827,-8.250749,-0.002313,-0.000810,-0.000339,0.291279,0.992278,2.842957,780.06,42.30,highres
1.259124,16155955695,-5.188498,0.967197,-8.245218,-0.002002,0.000442,-0.000034,0.291279,0.992278,2.842957,780.06,42.30,highres
1.259124,16155964451,-5.180269,0.969908,-8.241485,-0.002759,-0.001536,-0.000644,0.291279,0.992278,2.842957,780.06,42.30,highres
1.259124,16155974885,-5.176072,0.974462,-8.222753,-0.001693,-0.000009,0.000134,0.291279,0.992278,2.842957,780.06,42.30,highres
1.259217,16155985117,-5.171112,0.973496,-8.223299,-0.000316,-0.000009,-0.000950,0.280936,0.992094,2.847295,780.06,42.30,highres
1.259217,16155989819,-5.176678,0.985827,-8.226891,0.000527,-0.001105,0.000019,0.280936,0.992094,2.847295,780.06,42.30,highres
1.259217,16155999887,-5.184999,0.978370,-8.221395,0.001573,0.001018,-0.000367,0.280936,0.992094,2.847295,780.06,42.30,highres
1.259217,16156014256,-5.183860,0.977448,-8.213722,0.003433,0.002046,-0.001228,0.280936,0.992094,2.847295,780.06,42.30,highres
1.298012,16156019960,-5.184216,0.978928,-8.219772,0.003044,0.002434,-0.001866,0.280936,0.992094,2.847295,780.06,42.30,highres
1.308813,16156032155,-5.176550,0.969731,-8.227680,0.005952,0.003057,-0.001243,0.280936,0.992094,2.847295,780.06,42.30,highres
1.316245,16156044668,-5.180269,0.972659,-8.236466,0.005089,0.003151,-0.001162,0.280936,0.992094,2.847295,780.06,42.30,highres
1.327912,16156054570,-5.168108,0.968325,-8.231398,0.004620,0.003222,-0.000596,0.292021,0.981815,2.844250,780.06,42.30,highres
1.341729,16156059562,-5.175634,0.974349,-8.243464,0.003807,0.002892,0.000271,0.292021,0.981815,2.844250,780.06,42.30,highres
1.349563,16156072870,-5.174284,0.975054,-8.229285,0.003350,0.002918,-0.000161,0.292021,0.981815,2.844250,780.06,42.30,highres
1.359056,16156077453,-5.174720,0.980856,-8.226961,0.002799,0.001458,0.000070,0.292021,0.981815,2.844250,780.06,42.30,highres
1.368820,16156092762,-5.175651,0.973856,-8.224453,0.001212,0.002434,-0.000644,0.292021,0.981815,2.844250,780.06,42.30,highres
1.380287,16156102193,-5.174098,0.959042,-8.237346,0.000601,0.000296,0.000577,0.292021,0.981815,2.844250,780.06,42.30,highres
1.389753,16156117251,-5.171252,0.964996,-8.236786,0.000986,0.001269,-0.000057,0.292021,0.981815,2.844250,780.06,42.30,highres
1.401212,16156122192,-5.180476,0.968988,-8.228868,-0.000147,0.001855,0.000409,0.291985,0.988622,2.847021,780.06,42.30,highres
1.409377,16156138041,-5.169496,0.983433,-8.222102,0.000295,0.001518,0.000883,0.291985,0.988622,2.847021,780.07,42.30,highres
1.420937,16156150559,-5.170617,0.982433,-8.228512,-0.000297,0.000710,-0.000644,0.291985,0.988622,2.847021,780.07,42.30,highres
1.427524,16156155701,-5.171851,0.976682,-8.233818,-0.000185,0.001583,0.000763,0.291985,0.988622,2.847021,780.07,42.30,highres
1.433169,16156164964,-5.167100,0.982236,-8.231677,0.000295,0.002129,-0.000950,0.291985,0.988622,2.847021,780.07,42.30,highres
1.449668,16156173412,-5.176528,0.969705,-8.228647,0.000601,-0.000009,-0.000339,0.291985,0.988622,2.847021,780.07,42.30,highres
1.460571,16156182644,-5.168621,0.966351,-8.235210,0.000600,0.000907,-0.002325,0.291985,0.988622,2.847021,780.07,42.30,highres
1.469093,16156187423,-5.171631,0.969068,-8.223041,0.000087,0.000602,-0.002037,0.290582,0.988172,2.839736,780.07,42.30,highres
1.476641,16156195065,-5.174881,0.969367,-8.219110,-0.000621,-0.000220,-0.002707,0.290582,0.988172,2.839736,780.07,42.30,highres
1.488255,16156216268,-5.173086,0.965477,-8.230481,-0.000621,0.000296,-0.001255,0.290582,0.988172,2.839736,780.07,42.30,highres
1.501212,16156227086,-5.180269,0.967871,-8.226260,-0.000621,-0.000026,-0.000435,0.290582,0.988172,2.839736,780.07,42.30,highres
1.508619,16156239562,-5.187264,0.984114,-8.239727,-0.001142,0.001386,-0.001387,0.290582,0.988172,2.839736,780.07,42.30,highres
1.516115,16156244764,-5.189847,0.974259,-8.229682,-0.001130,-0.000315,-0.000543,0.290582,0.988172,2.839736,780.07,42.30,highres
1.530925,16156257130,-5.174663,0.970557,-8.231766,-0.000520,0.000910,0.001188,0.290582,0.988172,2.839736,780.07,42.30,highres
1.542987,16156269978,-5.185769,0.973856,-8.236985,-0.000843,0.000740,0.001549,0.292989,0.990727,2.847378,780.07,42.30,highres
1.548781,16156282542,-5.186297,0.961950,-8.224518,0.001350,-0.000453,0.001272,0.292989,0.990727,2.847378,780.07,42.30,highres
1.561630,16156291150,-5.184737,0.967701,-8.224345,0.001005,0.000799,0.001898,0.292989,0.990727,2.847378,780.07,42.30,highres
1.568956,16156295038,-5.177876,0.969068,-8.222101,0.001517,0.000296,0.000577,0.292989,0.990727,2.847378,780.06,42.30,highres
1.580089,16156304941,-5.168678,0.979432,-8.246074,0.001822,0.001518,0.001710,0.292989,0.990727,2.847378,780.06,42.30,highres
1.588257,16156315927,-5.174432,0.973184,-8.241255,0.001517,0.001518,0.001799,0.292989,0.990727,2.847378,780.06,42.30,highres
1.600224,16156325442,-5.172927,0.972400,-8.231518,0.001822,0.001518,0.001799,0.292989,0.990727,2.847378,780.06,42.30,highres
1.608883,16156330237,-5.165330,0.977400,-8.211855,0.000207,0.000317,0.001581,0.285076,0.990938,2.849249,780.06,42.30,highres
